,regime,Bull,Bear,Crisis
2022-05-26,Crisis,1.61091804443341e-100,5.747835526513427e-62,1.0
2022-05-27,Crisis,1.61091804443341e-100,5.747835526513427e-62,1.0
2022-05-30,Crisis,1.61091804443341e-100,5.747835526513427e-62,1.0
2022-05-31,Crisis,1.61091804443341e-100,5.747835526513427e-62,1.0
2022-06-01,Crisis,1.61091804443341e-100,5.747835526513427e-62,1.0
2022-06-02,Crisis,1.61091804443341e-100,5.747835526513427e-62,1.0
2022-06-03,Crisis,1.61091804443341e-100,5.747835526513427e-62,1.0
2022-06-06,Crisis,1.61091804443341e-100,5.747835526513427e-62,1.0
2022-06-07,Crisis,1.61091804443341e-100,5.747835526513427e-62,1.0
2022-06-08,Crisis,1.61091804443341e-100,5.747835526513427e-62,1.0
2022-06-09,Bear,1.5113632953240764e-237,0.9999998997307152,1.0026918378374176e-07
2022-06-10,Bear,1.5113632953240764e-237,0.9999998997307152,1.0026918378374176e-07
2022-06-13,Bear,1.5113632953240764e-237,0.9999998997307152,1.0026918378374176e-07
2022-06-14,Bear,1.5113632953240764e-237,0.9999998997307152,1.0026918378374176e-07
2022-06-15,Bear,1.5113632953240764e-237,0.9999998997307152,1.0026918378374176e-07
2022-06-16,Bear,1.5113632953240764e-237,0.9999998997307152,1.0026918378374176e-07
2022-06-17,Bear,1.5113632953240764e-237,0.9999998997307152,1.0026918378374176e-07
2022-06-20,Bear,1.5113632953240764e-237,0.9999998997307152,1.0026918378374176e-07
2022-06-21,Bear,1.5113632953240764e-237,0.9999998997307152,1.0026918378374176e-07
2022-06-22,Bear,1.5113632953240764e-237,0.9999998997307152,1.0026918378374176e-07
2022-06-23,Bear,1.5113632953240764e-237,0.9999998997307152,1.0026918378374176e-07
2022-06-24,Bear,1.5113632953240764e-237,0.9999998997307152,1.0026918378374176e-07
2022-06-27,Bear,1.5113632953240764e-237,0.9999998997307152,1.0026918378374176e-07
2022-06-28,Bear,1.5113632953240764e-237,0.9999998997307152,1.0026918378374176e-07
2022-06-29,Bear,1.5113632953240764e-237,0.9999998997307152,1.0026918378374176e-07
2022-06-30,Bear,1.5113632953240764e-237,0.9999998997307152,1.0026918378374176e-07
2022-07-01,Bear,1.5113632953240764e-237,0.9999998997307152,1.0026918378374176e-07
2022-07-04,Bear,1.5113632953240764e-237,0.9999998997307152,1.0026918378374176e-07
2022-07-05,Bear,1.5113632953240764e-237,0.9999998997307152,1.0026918378374176e-07
2022-07-06,Bear,1.5113632953240764e-237,0.9999998997307152,1.0026918378374176e-07
2022-07-07,Bear,1.5113632953240764e-237,0.9999998997307152,1.0026918378374176e-07
2022-07-08,Crisis,4.0367374013137814e-106,8.267085659846776e-67,1.0
2022-07-11,Crisis,4.0367374013137814e-106,8.267085659846776e-67,1.0
2022-07-12,Crisis,4.0367374013137814e-106,8.267085659846776e-67,1.0
2022-07-13,Crisis,4.0367374013137814e-106,8.267085659846776e-67,1.0
2022-07-14,Crisis,4.0367374013137814e-106,8.267085659846776e-67,1.0
2022-07-15,Crisis,4.0367374013137814e-106,8.267085659846776e-67,1.0
2022-07-18,Crisis,4.0367374013137814e-106,8.267085659846776e-67,1.0
2022-07-19,Crisis,4.0367374013137814e-106,8.267085659846776e-67,1.0
2022-07-20,Crisis,4.0367374013137814e-106,8.267085659846776e-67,1.0
2022-07-21,Crisis,4.0367374013137814e-106,8.267085659846776e-67,1.0
2022-07-22,Crisis,4.0367374013137814e-106,8.267085659846776e-67,1.0
2022-07-25,Crisis,4.0367374013137814e-106,8.267085659846776e-67,1.0
2022-07-26,Crisis,4.0367374013137814e-106,8.267085659846776e-67,1.0
2022-07-27,Crisis,4.0367374013137814e-106,8.267085659846776e-67,1.0
2022-07-28,Crisis,4.0367374013137814e-106,8.267085659846776e-67,1.0
2022-07-29,Crisis,4.0367374013137814e-106,8.267085659846776e-67,1.0
2022-08-01,Crisis,4.0367374013137814e-106,8.267085659846776e-67,1.0
2022-08-02,Crisis,4.0367374013137814e-106,8.267085659846776e-67,1.0
2022-08-03,Crisis,4.0367374013137814e-106,8.267085659846776e-67,1.0
2022-08-04,Crisis,4.0367374013137814e-106,8.267085659846776e-67,1.0
2022-08-05,Crisis,4.0367374013137814e-106,8.267085659846776e-67,1.0
2022-08-08,Bear,0.38224086861465095,0.6177591188144486,1.257082838670592e-08
2022-08-10,Bear,0.38224086861465095,0.6177591188144486,1.257082838670592e-08
2022-08-11,Bear,0.38224086861465095,0.6177591188144486,1.257082838670592e-08
2022-08-12,Bear,0.38224086861465095,0.6177591188144486,1.257082838670592e-08
2022-08-16,Bear,0.38224086861465095,0.6177591188144486,1.257082838670592e-08
2022-08-17,Bear,0.38224086861465095,0.6177591188144486,1.257082838670592e-08
2022-08-18,Bear,0.38224086861465095,0.6177591188144486,1.257082838670592e-08
2022-08-19,Bear,0.38224086861465095,0.6177591188144486,1.257082838670592e-08
2022-08-22,Bear,0.38224086861465095,0.6177591188144486,1.257082838670592e-08
2022-08-23,Bear,0.38224086861465095,0.6177591188144486,1.257082838670592e-08
2022-08-24,Bear,0.38224086861465095,0.6177591188144486,1.257082838670592e-08
2022-08-25,Bear,0.38224086861465095,0.6177591188144486,1.257082838670592e-08
2022-08-26,Bear,0.38224086861465095,0.6177591188144486,1.257082838670592e-08
2022-08-29,Bear,0.38224086861465095,0.6177591188144486,1.257082838670592e-08
2022-08-30,Bear,0.38224086861465095,0.6177591188144486,1.257082838670592e-08
2022-09-01,Bear,0.38224086861465095,0.6177591188144486,1.257082838670592e-08
2022-09-02,Bear,0.38224086861465095,0.6177591188144486,1.257082838670592e-08
2022-09-05,Bear,0.38224086861465095,0.6177591188144486,1.257082838670592e-08
2022-09-06,Bear,0.38224086861465095,0.6177591188144486,1.257082838670592e-08
2022-09-07,Bear,0.38224086861465095,0.6177591188144486,1.257082838670592e-08
2022-09-08,Bear,0.38224086861465095,0.6177591188144486,1.257082838670592e-08
2022-09-09,Bull,0.99998179178853,1.8168753782926786e-05,3.945770276913229e-08
2022-09-12,Bull,0.99998179178853,1.8168753782926786e-05,3.945770276913229e-08
2022-09-13,Bull,0.99998179178853,1.8168753782926786e-05,3.945770276913229e-08
2022-09-14,Bull,0.99998179178853,1.8168753782926786e-05,3.945770276913229e-08
2022-09-15,Bull,0.99998179178853,1.8168753782926786e-05,3.945770276913229e-08
2022-09-16,Bull,0.99998179178853,1.8168753782926786e-05,3.945770276913229e-08
2022-09-19,Bull,0.99998179178853,1.8168753782926786e-05,3.945770276913229e-08
2022-09-20,Bull,0.99998179178853,1.8168753782926786e-05,3.945770276913229e-08
2022-09-21,Bull,0.99998179178853,1.8168753782926786e-05,3.945770276913229e-08
2022-09-22,Bull,0.99998179178853,1.8168753782926786e-05,3.945770276913229e-08
2022-09-23,Bull,0.99998179178853,1.8168753782926786e-05,3.945770276913229e-08
2022-09-26,Bull,0.99998179178853,1.8168753782926786e-05,3.945770276913229e-08
2022-09-27,Bull,0.99998179178853,1.8168753782926786e-05,3.945770276913229e-08
2022-09-28,Bull,0.99998179178853,1.8168753782926786e-05,3.945770276913229e-08
2022-09-29,Bull,0.99998179178853,1.8168753782926786e-05,3.945770276913229e-08
2022-09-30,Bull,0.99998179178853,1.8168753782926786e-05,3.945770276913229e-08
2022-10-03,Bull,0.99998179178853,1.8168753782926786e-05,3.945770276913229e-08
2022-10-04,Bull,0.99998179178853,1.8168753782926786e-05,3.945770276913229e-08
2022-10-06,Bull,0.99998179178853,1.8168753782926786e-05,3.945770276913229e-08
2022-10-07,Bull,0.99998179178853,1.8168753782926786e-05,3.945770276913229e-08
2022-10-10,Bull,0.99998179178853,1.8168753782926786e-05,3.945770276913229e-08
2022-10-11,Bull,0.9999999865733571,8.40365683095541e-21,1.3426562641446946e-08
2022-10-12,Bull,0.9999999865733571,8.40365683095541e-21,1.3426562641446946e-08
2022-10-13,Bull,0.9999999865733571,8.40365683095541e-21,1.3426562641446946e-08
2022-10-14,Bull,0.9999999865733571,8.40365683095541e-21,1.3426562641446946e-08
2022-10-17,Bull,0.9999999865733571,8.40365683095541e-21,1.3426562641446946e-08
2022-10-18,Bull,0.9999999865733571,8.40365683095541e-21,1.3426562641446946e-08
2022-10-19,Bull,0.9999999865733571,8.40365683095541e-21,1.3426562641446946e-08
2022-10-20,Bull,0.9999999865733571,8.40365683095541e-21,1.3426562641446946e-08
2022-10-21,Bull,0.9999999865733571,8.40365683095541e-21,1.3426562641446946e-08
2022-10-24,Bull,0.9999999865733571,8.40365683095541e-21,1.3426562641446946e-08
2022-10-25,Bull,0.9999999865733571,8.40365683095541e-21,1.3426562641446946e-08
2022-10-27,Bull,0.9999999865733571,8.40365683095541e-21,1.3426562641446946e-08
2022-10-28,Bull,0.9999999865733571,8.40365683095541e-21,1.3426562641446946e-08
2022-10-31,Bull,0.9999999865733571,8.40365683095541e-21,1.3426562641446946e-08
2022-11-01,Bull,0.9999999865733571,8.40365683095541e-21,1.3426562641446946e-08
2022-11-02,Bull,0.9999999865733571,8.40365683095541e-21,1.3426562641446946e-08
2022-11-03,Bull,0.9999999865733571,8.40365683095541e-21,1.3426562641446946e-08
2022-11-04,Bull,0.9999999865733571,8.40365683095541e-21,1.3426562641446946e-08
2022-11-07,Bull,0.9999999865733571,8.40365683095541e-21,1.3426562641446946e-08
2022-11-09,Bull,0.9999999865733571,8.40365683095541e-21,1.3426562641446946e-08
2022-11-10,Bull,0.9999999865733571,8.40365683095541e-21,1.3426562641446946e-08
2022-11-11,Bull,0.9999999999965894,2.4225181138270975e-22,3.4429233192977827e-12
2022-11-14,Bull,0.9999999999965894,2.4225181138270975e-22,3.4429233192977827e-12
2022-11-15,Bull,0.9999999999965894,2.4225181138270975e-22,3.4429233192977827e-12
2022-11-16,Bull,0.9999999999965894,2.4225181138270975e-22,3.4429233192977827e-12
2022-11-17,Bull,0.9999999999965894,2.4225181138270975e-22,3.4429233192977827e-12
2022-11-18,Bull,0.9999999999965894,2.4225181138270975e-22,3.4429233192977827e-12
2022-11-21,Bull,0.9999999999965894,2.4225181138270975e-22,3.4429233192977827e-12
2022-11-22,Bull,0.9999999999965894,2.4225181138270975e-22,3.4429233192977827e-12
2022-11-23,Bull,0.9999999999965894,2.4225181138270975e-22,3.4429233192977827e-12
2022-11-24,Bull,0.9999999999965894,2.4225181138270975e-22,3.4429233192977827e-12
2022-11-25,Bull,0.9999999999965894,2.4225181138270975e-22,3.4429233192977827e-12
2022-11-28,Bull,0.9999999999965894,2.4225181138270975e-22,3.4429233192977827e-12
2022-11-29,Bull,0.9999999999965894,2.4225181138270975e-22,3.4429233192977827e-12
2022-11-30,Bull,0.9999999999965894,2.4225181138270975e-22,3.4429233192977827e-12
2022-12-01,Bull,0.9999999999965894,2.4225181138270975e-22,3.4429233192977827e-12
2022-12-02,Bull,0.9999999999965894,2.4225181138270975e-22,3.4429233192977827e-12
2022-12-05,Bull,0.9999999999965894,2.4225181138270975e-22,3.4429233192977827e-12
2022-12-06,Bull,0.9999999999965894,2.4225181138270975e-22,3.4429233192977827e-12
2022-12-07,Bull,0.9999999999965894,2.4225181138270975e-22,3.4429233192977827e-12
2022-12-08,Bull,0.9999999999965894,2.4225181138270975e-22,3.4429233192977827e-12
2022-12-09,Bull,0.9999999999965894,2.4225181138270975e-22,3.4429233192977827e-12
2022-12-12,Bear,1.8293547327760173e-08,0.9999999812853277,4.2113511749503296e-10
2022-12-13,Bear,1.8293547327760173e-08,0.9999999812853277,4.2113511749503296e-10
2022-12-14,Bear,1.8293547327760173e-08,0.9999999812853277,4.2113511749503296e-10
2022-12-15,Bear,1.8293547327760173e-08,0.9999999812853277,4.2113511749503296e-10
2022-12-16,Bear,1.8293547327760173e-08,0.9999999812853277,4.2113511749503296e-10
2022-12-19,Bear,1.8293547327760173e-08,0.9999999812853277,4.2113511749503296e-10
2022-12-20,Bear,1.8293547327760173e-08,0.9999999812853277,4.2113511749503296e-10
2022-12-21,Bear,1.8293547327760173e-08,0.9999999812853277,4.2113511749503296e-10
2022-12-22,Bear,1.8293547327760173e-08,0.9999999812853277,4.2113511749503296e-10
2022-12-23,Bear,1.8293547327760173e-08,0.9999999812853277,4.2113511749503296e-10
2022-12-26,Bear,1.8293547327760173e-08,0.9999999812853277,4.2113511749503296e-10
2022-12-27,Bear,1.8293547327760173e-08,0.9999999812853277,4.2113511749503296e-10
2022-12-28,Bear,1.8293547327760173e-08,0.9999999812853277,4.2113511749503296e-10
2022-12-29,Bear,1.8293547327760173e-08,0.9999999812853277,4.2113511749503296e-10
2022-12-30,Bear,1.8293547327760173e-08,0.9999999812853277,4.2113511749503296e-10
2023-01-02,Bear,1.8293547327760173e-08,0.9999999812853277,4.2113511749503296e-10
2023-01-03,Bear,1.8293547327760173e-08,0.9999999812853277,4.2113511749503296e-10
2023-01-04,Bear,1.8293547327760173e-08,0.9999999812853277,4.2113511749503296e-10
2023-01-05,Bear,1.8293547327760173e-08,0.9999999812853277,4.2113511749503296e-10
2023-01-06,Bear,1.8293547327760173e-08,0.9999999812853277,4.2113511749503296e-10
2023-01-09,Bear,1.8293547327760173e-08,0.9999999812853277,4.2113511749503296e-10
2023-01-10,Bull,1.0,3.6666821635547e-166,2.1985729844483047e-181
2023-01-11,Bull,1.0,3.6666821635547e-166,2.1985729844483047e-181
2023-01-12,Bull,1.0,3.6666821635547e-166,2.1985729844483047e-181
2023-01-13,Bull,1.0,3.6666821635547e-166,2.1985729844483047e-181
2023-01-16,Bull,1.0,3.6666821635547e-166,2.1985729844483047e-181
2023-01-17,Bull,1.0,3.6666821635547e-166,2.1985729844483047e-181
2023-01-18,Bull,1.0,3.6666821635547e-166,2.1985729844483047e-181
2023-01-19,Bull,1.0,3.6666821635547e-166,2.1985729844483047e-181
2023-01-20,Bull,1.0,3.6666821635547e-166,2.1985729844483047e-181
2023-01-23,Bull,1.0,3.6666821635547e-166,2.1985729844483047e-181
2023-01-24,Bull,1.0,3.6666821635547e-166,2.1985729844483047e-181
2023-01-25,Bull,1.0,3.6666821635547e-166,2.1985729844483047e-181
2023-01-27,Bull,1.0,3.6666821635547e-166,2.1985729844483047e-181
2023-01-30,Bull,1.0,3.6666821635547e-166,2.1985729844483047e-181
2023-01-31,Bull,1.0,3.6666821635547e-166,2.1985729844483047e-181
2023-02-01,Bull,1.0,3.6666821635547e-166,2.1985729844483047e-181
2023-02-02,Bull,1.0,3.6666821635547e-166,2.1985729844483047e-181
2023-02-03,Bull,1.0,3.6666821635547e-166,2.1985729844483047e-181
2023-02-06,Bull,1.0,3.6666821635547e-166,2.1985729844483047e-181
2023-02-07,Bull,1.0,3.6666821635547e-166,2.1985729844483047e-181
2023-02-08,Bull,1.0,3.6666821635547e-166,2.1985729844483047e-181
2023-02-09,Bull,1.0,3.5757437294991423e-200,2.450117935978639e-199
2023-02-10,Bull,1.0,3.5757437294991423e-200,2.450117935978639e-199
2023-02-13,Bull,1.0,3.5757437294991423e-200,2.450117935978639e-199
2023-02-14,Bull,1.0,3.5757437294991423e-200,2.450117935978639e-199
2023-02-15,Bull,1.0,3.5757437294991423e-200,2.450117935978639e-199
2023-02-16,Bull,1.0,3.5757437294991423e-200,2.450117935978639e-199
2023-02-17,Bull,1.0,3.5757437294991423e-200,2.450117935978639e-199
2023-02-20,Bull,1.0,3.5757437294991423e-200,2.450117935978639e-199
2023-02-21,Bull,1.0,3.5757437294991423e-200,2.450117935978639e-199
2023-02-22,Bull,1.0,3.5757437294991423e-200,2.450117935978639e-199
2023-02-23,Bull,1.0,3.5757437294991423e-200,2.450117935978639e-199
2023-02-24,Bull,1.0,3.5757437294991423e-200,2.450117935978639e-199
2023-02-27,Bull,1.0,3.5757437294991423e-200,2.450117935978639e-199
2023-02-28,Bull,1.0,3.5757437294991423e-200,2.450117935978639e-199
2023-03-01,Bull,1.0,3.5757437294991423e-200,2.450117935978639e-199
2023-03-02,Bull,1.0,3.5757437294991423e-200,2.450117935978639e-199
2023-03-03,Bull,1.0,3.5757437294991423e-200,2.450117935978639e-199
2023-03-06,Bull,1.0,3.5757437294991423e-200,2.450117935978639e-199
2023-03-08,Bull,1.0,3.5757437294991423e-200,2.450117935978639e-199
2023-03-09,Bull,1.0,3.5757437294991423e-200,2.450117935978639e-199
2023-03-10,Bull,1.0,3.5757437294991423e-200,2.450117935978639e-199
2023-03-13,Crisis,3.27311368318983e-07,4.6007774694389366e-11,0.9999996726426698
2023-03-14,Crisis,3.27311368318983e-07,4.6007774694389366e-11,0.9999996726426698
2023-03-15,Crisis,3.27311368318983e-07,4.6007774694389366e-11,0.9999996726426698
2023-03-16,Crisis,3.27311368318983e-07,4.6007774694389366e-11,0.9999996726426698
2023-03-17,Crisis,3.27311368318983e-07,4.6007774694389366e-11,0.9999996726426698
2023-03-20,Crisis,3.27311368318983e-07,4.6007774694389366e-11,0.9999996726426698
2023-03-21,Crisis,3.27311368318983e-07,4.6007774694389366e-11,0.9999996726426698
2023-03-22,Crisis,3.27311368318983e-07,4.6007774694389366e-11,0.9999996726426698
2023-03-23,Crisis,3.27311368318983e-07,4.6007774694389366e-11,0.9999996726426698
2023-03-24,Crisis,3.27311368318983e-07,4.6007774694389366e-11,0.9999996726426698
2023-03-27,Crisis,3.27311368318983e-07,4.6007774694389366e-11,0.9999996726426698
2023-03-28,Crisis,3.27311368318983e-07,4.6007774694389366e-11,0.9999996726426698
2023-03-29,Crisis,3.27311368318983e-07,4.6007774694389366e-11,0.9999996726426698
2023-03-31,Crisis,3.27311368318983e-07,4.6007774694389366e-11,0.9999996726426698
2023-04-03,Crisis,3.27311368318983e-07,4.6007774694389366e-11,0.9999996726426698
2023-04-05,Crisis,3.27311368318983e-07,4.6007774694389366e-11,0.9999996726426698
2023-04-06,Crisis,3.27311368318983e-07,4.6007774694389366e-11,0.9999996726426698
2023-04-10,Crisis,3.27311368318983e-07,4.6007774694389366e-11,0.9999996726426698
2023-04-11,Crisis,3.27311368318983e-07,4.6007774694389366e-11,0.9999996726426698
2023-04-12,Crisis,3.27311368318983e-07,4.6007774694389366e-11,0.9999996726426698
2023-04-13,Crisis,3.27311368318983e-07,4.6007774694389366e-11,0.9999996726426698
2023-04-17,Bear,0.00019776908494647245,0.6880954370455675,0.3117067938695298
2023-04-18,Bear,0.00019776908494647245,0.6880954370455675,0.3117067938695298
2023-04-19,Bear,0.00019776908494647245,0.6880954370455675,0.3117067938695298
2023-04-20,Bear,0.00019776908494647245,0.6880954370455675,0.3117067938695298
2023-04-21,Bear,0.00019776908494647245,0.6880954370455675,0.3117067938695298
2023-04-24,Bear,0.00019776908494647245,0.6880954370455675,0.3117067938695298
2023-04-25,Bear,0.00019776908494647245,0.6880954370455675,0.3117067938695298
2023-04-26,Bear,0.00019776908494647245,0.6880954370455675,0.3117067938695298
2023-04-27,Bear,0.00019776908494647245,0.6880954370455675,0.3117067938695298
2023-04-28,Bear,0.00019776908494647245,0.6880954370455675,0.3117067938695298
2023-05-02,Bear,0.00019776908494647245,0.6880954370455675,0.3117067938695298
2023-05-03,Bear,0.00019776908494647245,0.6880954370455675,0.3117067938695298
2023-05-04,Bear,0.00019776908494647245,0.6880954370455675,0.3117067938695298
2023-05-05,Bear,0.00019776908494647245,0.6880954370455675,0.3117067938695298
2023-05-08,Bear,0.00019776908494647245,0.6880954370455675,0.3117067938695298
2023-05-09,Bear,0.00019776908494647245,0.6880954370455675,0.3117067938695298
2023-05-10,Bear,0.00019776908494647245,0.6880954370455675,0.3117067938695298
2023-05-11,Bear,0.00019776908494647245,0.6880954370455675,0.3117067938695298
2023-05-12,Bear,0.00019776908494647245,0.6880954370455675,0.3117067938695298
2023-05-15,Bear,0.00019776908494647245,0.6880954370455675,0.3117067938695298
2023-05-16,Bear,0.00019776908494647245,0.6880954370455675,0.3117067938695298
2023-05-17,Bull,0.5452399293752591,0.45476007026373577,3.61005878365173e-10
2023-05-18,Bull,0.5452399293752591,0.45476007026373577,3.61005878365173e-10
2023-05-19,Bull,0.5452399293752591,0.45476007026373577,3.61005878365173e-10
2023-05-22,Bull,0.5452399293752591,0.45476007026373577,3.61005878365173e-10
2023-05-23,Bull,0.5452399293752591,0.45476007026373577,3.61005878365173e-10
2023-05-24,Bull,0.5452399293752591,0.45476007026373577,3.61005878365173e-10
2023-05-25,Bull,0.5452399293752591,0.45476007026373577,3.61005878365173e-10
2023-05-26,Bull,0.5452399293752591,0.45476007026373577,3.61005878365173e-10
2023-05-29,Bull,0.5452399293752591,0.45476007026373577,3.61005878365173e-10
2023-05-30,Bull,0.5452399293752591,0.45476007026373577,3.61005878365173e-10
2023-05-31,Bull,0.5452399293752591,0.45476007026373577,3.61005878365173e-10
2023-06-01,Bull,0.5452399293752591,0.45476007026373577,3.61005878365173e-10
2023-06-02,Bull,0.5452399293752591,0.45476007026373577,3.61005878365173e-10
2023-06-05,Bull,0.5452399293752591,0.45476007026373577,3.61005878365173e-10
2023-06-06,Bull,0.5452399293752591,0.45476007026373577,3.61005878365173e-10
2023-06-07,Bull,0.5452399293752591,0.45476007026373577,3.61005878365173e-10
2023-06-08,Bull,0.5452399293752591,0.45476007026373577,3.61005878365173e-10
2023-06-09,Bull,0.5452399293752591,0.45476007026373577,3.61005878365173e-10
2023-06-12,Bull,0.5452399293752591,0.45476007026373577,3.61005878365173e-10
2023-06-13,Bull,0.5452399293752591,0.45476007026373577,3.61005878365173e-10
2023-06-14,Bull,0.5452399293752591,0.45476007026373577,3.61005878365173e-10
2023-06-15,Bull,0.7565506519119308,0.2434493439527211,4.135203764885384e-09
2023-06-16,Bull,0.7565506519119308,0.2434493439527211,4.135203764885384e-09
2023-06-19,Bull,0.7565506519119308,0.2434493439527211,4.135203764885384e-09
2023-06-20,Bull,0.7565506519119308,0.2434493439527211,4.135203764885384e-09
2023-06-21,Bull,0.7565506519119308,0.2434493439527211,4.135203764885384e-09
2023-06-22,Bull,0.7565506519119308,0.2434493439527211,4.135203764885384e-09
2023-06-23,Bull,0.7565506519119308,0.2434493439527211,4.135203764885384e-09
2023-06-26,Bull,0.7565506519119308,0.2434493439527211,4.135203764885384e-09
2023-06-27,Bull,0.7565506519119308,0.2434493439527211,4.135203764885384e-09
2023-06-28,Bull,0.7565506519119308,0.2434493439527211,4.135203764885384e-09
2023-06-30,Bull,0.7565506519119308,0.2434493439527211,4.135203764885384e-09
2023-07-03,Bull,0.7565506519119308,0.2434493439527211,4.135203764885384e-09
2023-07-04,Bull,0.7565506519119308,0.2434493439527211,4.135203764885384e-09
2023-07-05,Bull,0.7565506519119308,0.2434493439527211,4.135203764885384e-09
2023-07-06,Bull,0.7565506519119308,0.2434493439527211,4.135203764885384e-09
2023-07-07,Bull,0.7565506519119308,0.2434493439527211,4.135203764885384e-09
2023-07-10,Bull,0.7565506519119308,0.2434493439527211,4.135203764885384e-09
2023-07-11,Bull,0.7565506519119308,0.2434493439527211,4.135203764885384e-09
2023-07-12,Bull,0.7565506519119308,0.2434493439527211,4.135203764885384e-09
2023-07-13,Bull,0.7565506519119308,0.2434493439527211,4.135203764885384e-09
2023-07-14,Bull,0.7565506519119308,0.2434493439527211,4.135203764885384e-09
2023-07-17,Bull,0.6642037430728913,0.33579625533944696,1.5876700959178767e-09
2023-07-18,Bull,0.6642037430728913,0.33579625533944696,1.5876700959178767e-09
2023-07-19,Bull,0.6642037430728913,0.33579625533944696,1.5876700959178767e-09
2023-07-20,Bull,0.6642037430728913,0.33579625533944696,1.5876700959178767e-09
2023-07-21,Bull,0.6642037430728913,0.33579625533944696,1.5876700959178767e-09
2023-07-24,Bull,0.6642037430728913,0.33579625533944696,1.5876700959178767e-09
2023-07-25,Bull,0.6642037430728913,0.33579625533944696,1.5876700959178767e-09
2023-07-26,Bull,0.6642037430728913,0.33579625533944696,1.5876700959178767e-09
2023-07-27,Bull,0.6642037430728913,0.33579625533944696,1.5876700959178767e-09
2023-07-28,Bull,0.6642037430728913,0.33579625533944696,1.5876700959178767e-09
2023-07-31,Bull,0.6642037430728913,0.33579625533944696,1.5876700959178767e-09
2023-08-01,Bull,0.6642037430728913,0.33579625533944696,1.5876700959178767e-09
2023-08-02,Bull,0.6642037430728913,0.33579625533944696,1.5876700959178767e-09
2023-08-03,Bull,0.6642037430728913,0.33579625533944696,1.5876700959178767e-09
2023-08-04,Bull,0.6642037430728913,0.33579625533944696,1.5876700959178767e-09
2023-08-07,Bull,0.6642037430728913,0.33579625533944696,1.5876700959178767e-09
2023-08-08,Bull,0.6642037430728913,0.33579625533944696,1.5876700959178767e-09
2023-08-09,Bull,0.6642037430728913,0.33579625533944696,1.5876700959178767e-09
2023-08-10,Bull,0.6642037430728913,0.33579625533944696,1.5876700959178767e-09
2023-08-11,Bull,0.6642037430728913,0.33579625533944696,1.5876700959178767e-09
2023-08-14,Bull,0.6642037430728913,0.33579625533944696,1.5876700959178767e-09
2023-08-16,Bear,0.0011147503049391942,0.9988850698831598,1.798118453424839e-07
2023-08-17,Bear,0.0011147503049391942,0.9988850698831598,1.798118453424839e-07
2023-08-18,Bear,0.0011147503049391942,0.9988850698831598,1.798118453424839e-07
2023-08-21,Bear,0.0011147503049391942,0.9988850698831598,1.798118453424839e-07
2023-08-22,Bear,0.0011147503049391942,0.9988850698831598,1.798118453424839e-07
2023-08-23,Bear,0.0011147503049391942,0.9988850698831598,1.798118453424839e-07
2023-08-24,Bear,0.0011147503049391942,0.9988850698831598,1.798118453424839e-07
2023-08-25,Bear,0.0011147503049391942,0.9988850698831598,1.798118453424839e-07
2023-08-28,Bear,0.0011147503049391942,0.9988850698831598,1.798118453424839e-07
2023-08-29,Bear,0.0011147503049391942,0.9988850698831598,1.798118453424839e-07
2023-08-30,Bear,0.0011147503049391942,0.9988850698831598,1.798118453424839e-07
2023-08-31,Bear,0.0011147503049391942,0.9988850698831598,1.798118453424839e-07
2023-09-01,Bear,0.0011147503049391942,0.9988850698831598,1.798118453424839e-07
2023-09-04,Bear,0.0011147503049391942,0.9988850698831598,1.798118453424839e-07
2023-09-05,Bear,0.0011147503049391942,0.9988850698831598,1.798118453424839e-07
2023-09-06,Bear,0.0011147503049391942,0.9988850698831598,1.798118453424839e-07
2023-09-07,Bear,0.0011147503049391942,0.9988850698831598,1.798118453424839e-07
2023-09-08,Bear,0.0011147503049391942,0.9988850698831598,1.798118453424839e-07
2023-09-11,Bear,0.0011147503049391942,0.9988850698831598,1.798118453424839e-07
2023-09-12,Bear,0.0011147503049391942,0.9988850698831598,1.798118453424839e-07
2023-09-13,Bear,0.0011147503049391942,0.9988850698831598,1.798118453424839e-07
2023-09-14,Bear,3.308071462438875e-08,0.9999999669191771,4.9192933189257807e-20
2023-09-15,Bear,3.308071462438875e-08,0.9999999669191771,4.9192933189257807e-20
2023-09-18,Bear,3.308071462438875e-08,0.9999999669191771,4.9192933189257807e-20
2023-09-20,Bear,3.308071462438875e-08,0.9999999669191771,4.9192933189257807e-20
2023-09-21,Bear,3.308071462438875e-08,0.9999999669191771,4.9192933189257807e-20
2023-09-22,Bear,3.308071462438875e-08,0.9999999669191771,4.9192933189257807e-20
2023-09-25,Bear,3.308071462438875e-08,0.9999999669191771,4.9192933189257807e-20
2023-09-26,Bear,3.308071462438875e-08,0.9999999669191771,4.9192933189257807e-20
2023-09-27,Bear,3.308071462438875e-08,0.9999999669191771,4.9192933189257807e-20
2023-09-28,Bear,3.308071462438875e-08,0.9999999669191771,4.9192933189257807e-20
2023-09-29,Bear,3.308071462438875e-08,0.9999999669191771,4.9192933189257807e-20
2023-10-03,Bear,3.308071462438875e-08,0.9999999669191771,4.9192933189257807e-20
2023-10-04,Bear,3.308071462438875e-08,0.9999999669191771,4.9192933189257807e-20
2023-10-05,Bear,3.308071462438875e-08,0.9999999669191771,4.9192933189257807e-20
2023-10-06,Bear,3.308071462438875e-08,0.9999999669191771,4.9192933189257807e-20
