date,Strategy,asset,weight
2017-05-25,Equal Weight,bond,0.3298568512691631
2017-05-26,Equal Weight,bond,0.32806069702253077
2017-05-29,Equal Weight,bond,0.3280011618320778
2017-05-30,Equal Weight,bond,0.3277818510819266
2017-05-31,Equal Weight,bond,0.3290344554946156
2017-06-01,Equal Weight,bond,0.3286516207287283
2017-06-02,Equal Weight,bond,0.32868309624424114
2017-06-05,Equal Weight,bond,0.3269632686649622
2017-06-06,Equal Weight,bond,0.33319763944377173
2017-06-07,Equal Weight,bond,0.33306855614263514
2017-06-08,Equal Weight,bond,0.3335528141831159
2017-06-09,Equal Weight,bond,0.33416357425315957
2017-06-12,Equal Weight,bond,0.33495322578561254
2017-06-13,Equal Weight,bond,0.33543191279513696
2017-06-14,Equal Weight,bond,0.33534977933292176
2017-06-15,Equal Weight,bond,0.3360122393280175
2017-06-16,Equal Weight,bond,0.3361530168088786
2017-06-19,Equal Weight,bond,0.33572289407605793
2017-06-20,Equal Weight,bond,0.3359210617717352
2017-06-21,Equal Weight,bond,0.33578537513064305
2017-06-22,Equal Weight,bond,0.33567227465666877
2017-06-23,Equal Weight,bond,0.3362357745270256
2017-06-27,Equal Weight,bond,0.33718339168071537
2017-06-28,Equal Weight,bond,0.33777898968095765
2017-06-29,Equal Weight,bond,0.3382967934693317
2017-06-30,Equal Weight,bond,0.33910644801041134
2017-07-03,Equal Weight,bond,0.33838192171483983
2017-07-04,Equal Weight,bond,0.3394332057492421
2017-07-05,Equal Weight,bond,0.3392552565704102
2017-07-06,Equal Weight,bond,0.3326377295647402
2017-07-07,Equal Weight,bond,0.3331198344296813
2017-07-10,Equal Weight,bond,0.33317421814009296
2017-07-11,Equal Weight,bond,0.33275737670396927
2017-07-12,Equal Weight,bond,0.3321735331685403
2017-07-13,Equal Weight,bond,0.3312605805958719
2017-07-14,Equal Weight,bond,0.33150086366963144
2017-07-17,Equal Weight,bond,0.33033508644934473
2017-07-18,Equal Weight,bond,0.33099403780435904
2017-07-19,Equal Weight,bond,0.3299603145652785
2017-07-20,Equal Weight,bond,0.33038863433864274
2017-07-21,Equal Weight,bond,0.32931782445681684
2017-07-24,Equal Weight,bond,0.32802403918524986
2017-07-25,Equal Weight,bond,0.3284899074000825
2017-07-26,Equal Weight,bond,0.32833526932488677
2017-07-27,Equal Weight,bond,0.3274564510670125
2017-07-28,Equal Weight,bond,0.3280247224982491
2017-07-31,Equal Weight,bond,0.3278264084845023
2017-08-01,Equal Weight,bond,0.32763255470424535
2017-08-02,Equal Weight,bond,0.32820149508158836
2017-08-03,Equal Weight,bond,0.3292287617078753
2017-08-04,Equal Weight,bond,0.33160873512703143
2017-08-07,Equal Weight,bond,0.3328160692459868
2017-08-08,Equal Weight,bond,0.33354243660934524
2017-08-09,Equal Weight,bond,0.33352438114095473
2017-08-10,Equal Weight,bond,0.33366372997824456
2017-08-11,Equal Weight,bond,0.33376713357205
2017-08-14,Equal Weight,bond,0.3336510105178954
2017-08-16,Equal Weight,bond,0.33360027140264725
2017-08-17,Equal Weight,bond,0.3319487902451627
2017-08-18,Equal Weight,bond,0.33230843011997263
2017-08-21,Equal Weight,bond,0.3341836643543683
2017-08-22,Equal Weight,bond,0.3342664300786311
2017-08-23,Equal Weight,bond,0.3331794549167635
2017-08-24,Equal Weight,bond,0.33306608282511524
2017-08-28,Equal Weight,bond,0.3312167987979044
2017-08-29,Equal Weight,bond,0.33020146585969473
2017-08-30,Equal Weight,bond,0.33010597843748013
2017-08-31,Equal Weight,bond,0.33086720849183904
2017-09-01,Equal Weight,bond,0.3290102724242479
2017-09-04,Equal Weight,bond,0.3283696595150022
2017-09-05,Equal Weight,bond,0.32828381832972536
2017-09-06,Equal Weight,bond,0.33277712057941566
2017-09-07,Equal Weight,bond,0.3330835136290011
2017-09-08,Equal Weight,bond,0.332429271632515
2017-09-11,Equal Weight,bond,0.3325758528472816
2017-09-12,Equal Weight,bond,0.33217565723809306
2017-09-13,Equal Weight,bond,0.3318288889955708
2017-09-14,Equal Weight,bond,0.3324413172067963
2017-09-15,Equal Weight,bond,0.33211581429010123
2017-09-18,Equal Weight,bond,0.3322788995854207
2017-09-19,Equal Weight,bond,0.33243662838044336
2017-09-20,Equal Weight,bond,0.332040170340001
2017-09-21,Equal Weight,bond,0.3328486222357621
2017-09-22,Equal Weight,bond,0.33454289409534665
2017-09-25,Equal Weight,bond,0.3354203005626851
2017-09-26,Equal Weight,bond,0.3341955908381921
2017-09-27,Equal Weight,bond,0.3365154274303736
2017-09-28,Equal Weight,bond,0.3367615508009315
2017-09-29,Equal Weight,bond,0.33744144021626354
2017-10-03,Equal Weight,bond,0.33696492128800726
2017-10-04,Equal Weight,bond,0.3365507974868714
2017-10-05,Equal Weight,bond,0.3370785634615908
2017-10-06,Equal Weight,bond,0.33259565429962257
2017-10-09,Equal Weight,bond,0.3313149987770005
2017-10-10,Equal Weight,bond,0.3307128504252623
2017-10-11,Equal Weight,bond,0.33074418068388467
2017-10-12,Equal Weight,bond,0.3290656548055527
2017-10-13,Equal Weight,bond,0.32822842200644825
2017-10-16,Equal Weight,bond,0.3278333091816327
2017-10-17,Equal Weight,bond,0.3282127045278298
2017-10-18,Equal Weight,bond,0.32923379084530524
2017-10-19,Equal Weight,bond,0.3290278581215295
2017-10-23,Equal Weight,bond,0.3297201084007028
2017-10-24,Equal Weight,bond,0.3296227858664304
2017-10-25,Equal Weight,bond,0.32886473179236325
2017-10-26,Equal Weight,bond,0.3284801778763882
2017-10-27,Equal Weight,bond,0.32934049644385444
2017-10-30,Equal Weight,bond,0.3288877141598393
2017-10-31,Equal Weight,bond,0.32953432711112457
2017-11-01,Equal Weight,bond,0.32853302391358497
2017-11-02,Equal Weight,bond,0.3289427805579913
2017-11-03,Equal Weight,bond,0.3286646105185545
2017-11-06,Equal Weight,bond,0.32916301749594057
2017-11-07,Equal Weight,bond,0.3333942228273229
2017-11-08,Equal Weight,bond,0.33378176853850605
2017-11-09,Equal Weight,bond,0.33363489655199385
2017-11-10,Equal Weight,bond,0.33310568827926773
2017-11-13,Equal Weight,bond,0.3342304745573676
2017-11-14,Equal Weight,bond,0.3349666464512239
2017-11-15,Equal Weight,bond,0.33508258351527004
2017-11-16,Equal Weight,bond,0.33474610884234196
2017-11-17,Equal Weight,bond,0.3337878946399086
2017-11-20,Equal Weight,bond,0.3327286683940753
2017-11-21,Equal Weight,bond,0.33340982757481447
2017-11-22,Equal Weight,bond,0.3331845604252599
2017-11-23,Equal Weight,bond,0.33294853092722637
2017-11-24,Equal Weight,bond,0.3323668516146278
2017-11-27,Equal Weight,bond,0.33243384921649777
2017-11-28,Equal Weight,bond,0.33278829751907
2017-11-29,Equal Weight,bond,0.3328112440288816
2017-11-30,Equal Weight,bond,0.33579937398489484
2017-12-01,Equal Weight,bond,0.33716359128164713
2017-12-04,Equal Weight,bond,0.33765223120997373
2017-12-05,Equal Weight,bond,0.33751662877059524
2017-12-06,Equal Weight,bond,0.3346515906927072
2017-12-07,Equal Weight,bond,0.3340103916841621
2017-12-08,Equal Weight,bond,0.3340169313218802
2017-12-11,Equal Weight,bond,0.33333668772070796
2017-12-12,Equal Weight,bond,0.33427272148401543
2017-12-13,Equal Weight,bond,0.3352364504523996
2017-12-14,Equal Weight,bond,0.3336828822741191
2017-12-15,Equal Weight,bond,0.3332223030885661
2017-12-18,Equal Weight,bond,0.33266297321766264
2017-12-19,Equal Weight,bond,0.33147664890857326
2017-12-20,Equal Weight,bond,0.3316053657420696
2017-12-21,Equal Weight,bond,0.33158683911722403
2017-12-22,Equal Weight,bond,0.33084779108467766
2017-12-26,Equal Weight,bond,0.32956212017662734
2017-12-27,Equal Weight,bond,0.3293276172963442
2017-12-28,Equal Weight,bond,0.3286091849930552
2017-12-29,Equal Weight,bond,0.3292013117874329
2018-01-01,Equal Weight,bond,0.32850943922365766
2018-01-02,Equal Weight,bond,0.3293476033126423
2018-01-03,Equal Weight,bond,0.3293307265898676
2018-01-04,Equal Weight,bond,0.3289456393948321
2018-01-05,Equal Weight,bond,0.3325844269460898
2018-01-08,Equal Weight,bond,0.3317723924963108
2018-01-09,Equal Weight,bond,0.3313491978991569
2018-01-10,Equal Weight,bond,0.3314805166196927
2018-01-11,Equal Weight,bond,0.33087288395689785
2018-01-12,Equal Weight,bond,0.3298804708135019
2018-01-15,Equal Weight,bond,0.328574610669177
2018-01-16,Equal Weight,bond,0.32857778565144674
2018-01-17,Equal Weight,bond,0.3278231011455233
2018-01-18,Equal Weight,bond,0.32829021510470474
2018-01-19,Equal Weight,bond,0.32701623550695574
2018-01-22,Equal Weight,bond,0.32647561675830017
2018-01-23,Equal Weight,bond,0.32490938005759185
2018-01-24,Equal Weight,bond,0.32433112073814746
2018-01-25,Equal Weight,bond,0.3237053310447906
2018-01-29,Equal Weight,bond,0.32384142462539267
2018-01-30,Equal Weight,bond,0.32464390654189224
2018-01-31,Equal Weight,bond,0.32580626336037727
2018-02-01,Equal Weight,bond,0.32570063427069834
2018-02-02,Equal Weight,bond,0.3274385173019753
2018-02-05,Equal Weight,bond,0.3290939470617232
2018-02-06,Equal Weight,bond,0.3343497658168912
2018-02-07,Equal Weight,bond,0.3356705602910524
2018-02-08,Equal Weight,bond,0.33592674427223007
2018-02-09,Equal Weight,bond,0.33656170039989863
2018-02-12,Equal Weight,bond,0.33542128141966415
2018-02-14,Equal Weight,bond,0.3352889404294573
2018-02-15,Equal Weight,bond,0.33341716185639403
2018-02-16,Equal Weight,bond,0.3337283521578738
2018-02-19,Equal Weight,bond,0.3347715765413273
2018-02-20,Equal Weight,bond,0.33522908526459927
2018-02-21,Equal Weight,bond,0.3356207215189009
2018-02-22,Equal Weight,bond,0.3358678308908609
2018-02-23,Equal Weight,bond,0.3346308539593288
2018-02-26,Equal Weight,bond,0.33307356788488124
2018-02-27,Equal Weight,bond,0.33348494682772273
2018-02-28,Equal Weight,bond,0.3353187323846844
2018-03-01,Equal Weight,bond,0.33616806068208854
2018-03-05,Equal Weight,bond,0.33632806127780573
2018-03-06,Equal Weight,bond,0.3379134156043426
2018-03-07,Equal Weight,bond,0.3383335546601896
2018-03-08,Equal Weight,bond,0.33778752282595714
2018-03-09,Equal Weight,bond,0.3338869877660873
2018-03-12,Equal Weight,bond,0.33197988766229164
2018-03-13,Equal Weight,bond,0.33210651108600775
2018-03-14,Equal Weight,bond,0.3318631887539284
2018-03-15,Equal Weight,bond,0.33263850428309727
2018-03-16,Equal Weight,bond,0.3345858521292105
2018-03-19,Equal Weight,bond,0.33622913581073555
2018-03-20,Equal Weight,bond,0.3353925817903486
2018-03-21,Equal Weight,bond,0.3349878922824001
2018-03-22,Equal Weight,bond,0.33470553714726425
2018-03-23,Equal Weight,bond,0.3352701173953789
2018-03-26,Equal Weight,bond,0.33374146605532923
2018-03-27,Equal Weight,bond,0.33297432591176035
2018-03-28,Equal Weight,bond,0.3350179411166781
2018-04-02,Equal Weight,bond,0.3339722880324207
2018-04-03,Equal Weight,bond,0.3333587445717592
2018-04-04,Equal Weight,bond,0.33378203670355844
2018-04-05,Equal Weight,bond,0.3332332417996015
2018-04-06,Equal Weight,bond,0.3335708819882225
2018-04-09,Equal Weight,bond,0.33247351127515307
2018-04-10,Equal Weight,bond,0.3316150213050218
2018-04-11,Equal Weight,bond,0.33221929445704745
2018-04-12,Equal Weight,bond,0.33140609205493654
2018-04-13,Equal Weight,bond,0.3318072020385435
2018-04-16,Equal Weight,bond,0.33019952067314123
2018-04-17,Equal Weight,bond,0.32983412750058705
2018-04-18,Equal Weight,bond,0.3294615474017592
2018-04-19,Equal Weight,bond,0.3293056850018285
2018-04-20,Equal Weight,bond,0.32955358701089676
2018-04-23,Equal Weight,bond,0.32947214596139285
2018-04-24,Equal Weight,bond,0.32957850961790375
2018-04-25,Equal Weight,bond,0.32955477277807393
2018-04-26,Equal Weight,bond,0.3293535247988926
2018-04-27,Equal Weight,bond,0.32947062643878655
2018-04-30,Equal Weight,bond,0.3295764486464653
2018-05-02,Equal Weight,bond,0.3299759904113959
2018-05-03,Equal Weight,bond,0.3305235086987697
2018-05-04,Equal Weight,bond,0.3308422483925693
2018-05-07,Equal Weight,bond,0.3291839900412529
2018-05-08,Equal Weight,bond,0.32964769336540145
2018-05-09,Equal Weight,bond,0.3291771059890872
2018-05-10,Equal Weight,bond,0.3282986958972488
2018-05-11,Equal Weight,bond,0.33227180828560293
2018-05-14,Equal Weight,bond,0.33225704893846864
2018-05-15,Equal Weight,bond,0.33270648159086513
2018-05-16,Equal Weight,bond,0.3349306273587734
2018-05-17,Equal Weight,bond,0.3359757874359165
2018-05-18,Equal Weight,bond,0.3363114319347231
2018-05-21,Equal Weight,bond,0.337526825427805
2018-05-22,Equal Weight,bond,0.3366581912412598
2018-05-23,Equal Weight,bond,0.33734759232260153
2018-05-24,Equal Weight,bond,0.3363626309196281
2018-05-25,Equal Weight,bond,0.335797774617901
2018-05-28,Equal Weight,bond,0.3356726726569331
2018-05-29,Equal Weight,bond,0.33510026426071504
2018-05-30,Equal Weight,bond,0.335963565955178
2018-05-31,Equal Weight,bond,0.3352830001596227
2018-06-01,Equal Weight,bond,0.3362469597827682
2018-06-04,Equal Weight,bond,0.3374355735535707
2018-06-05,Equal Weight,bond,0.3382109715864815
2018-06-06,Equal Weight,bond,0.33720391146753725
2018-06-07,Equal Weight,bond,0.3359071822190182
2018-06-08,Equal Weight,bond,0.33520257439842616
2018-06-11,Equal Weight,bond,0.33373391678449793
2018-06-12,Equal Weight,bond,0.3332868883612706
2018-06-13,Equal Weight,bond,0.33296199034603835
2018-06-14,Equal Weight,bond,0.332888759631411
2018-06-15,Equal Weight,bond,0.33269782953508403
2018-06-18,Equal Weight,bond,0.33407496609637144
2018-06-19,Equal Weight,bond,0.334605836115028
2018-06-20,Equal Weight,bond,0.33456311995190174
2018-06-21,Equal Weight,bond,0.33560260570429745
2018-06-22,Equal Weight,bond,0.3347398670114106
2018-06-25,Equal Weight,bond,0.33491970339404065
2018-06-26,Equal Weight,bond,0.33559585117244056
2018-06-27,Equal Weight,bond,0.33597063801006277
2018-06-28,Equal Weight,bond,0.3370670343761044
2018-06-29,Equal Weight,bond,0.33697036085659343
2018-07-02,Equal Weight,bond,0.33751327080722515
2018-07-03,Equal Weight,bond,0.3368316340406348
2018-07-04,Equal Weight,bond,0.335890906424197
2018-07-05,Equal Weight,bond,0.33608753058513513
2018-07-06,Equal Weight,bond,0.335560230559582
2018-07-09,Equal Weight,bond,0.3346048895853072
2018-07-10,Equal Weight,bond,0.33285570081445454
2018-07-11,Equal Weight,bond,0.33294625511197085
2018-07-12,Equal Weight,bond,0.3332126963881804
2018-07-13,Equal Weight,bond,0.3336387386667393
2018-07-16,Equal Weight,bond,0.33391901799038204
2018-07-17,Equal Weight,bond,0.3337398923462363
2018-07-18,Equal Weight,bond,0.33524317447649266
2018-07-19,Equal Weight,bond,0.33534101395203264
2018-07-20,Equal Weight,bond,0.3346299484028391
2018-07-23,Equal Weight,bond,0.3331063912455196
2018-07-24,Equal Weight,bond,0.332991239290864
2018-07-25,Equal Weight,bond,0.3329379655607188
2018-07-26,Equal Weight,bond,0.3329218404203508
2018-07-27,Equal Weight,bond,0.3322973784060385
2018-07-30,Equal Weight,bond,0.33162526935437014
2018-07-31,Equal Weight,bond,0.3324353627270536
2018-08-01,Equal Weight,bond,0.3324714431722923
2018-08-02,Equal Weight,bond,0.33379650191891436
2018-08-03,Equal Weight,bond,0.33304901128881415
2018-08-06,Equal Weight,bond,0.3327067680466878
2018-08-07,Equal Weight,bond,0.33258212609676424
2018-08-08,Equal Weight,bond,0.3329116197679338
2018-08-09,Equal Weight,bond,0.3327648615321535
2018-08-10,Equal Weight,bond,0.3329914085181702
2018-08-13,Equal Weight,bond,0.33290673658776626
2018-08-14,Equal Weight,bond,0.3326556524990843
2018-08-16,Equal Weight,bond,0.3337790331340602
2018-08-17,Equal Weight,bond,0.3332665125536646
2018-08-20,Equal Weight,bond,0.33245978493706996
2018-08-21,Equal Weight,bond,0.3315808627814595
2018-08-23,Equal Weight,bond,0.33159773761701816
2018-08-24,Equal Weight,bond,0.3315578211304248
2018-08-27,Equal Weight,bond,0.3291550888039867
2018-08-28,Equal Weight,bond,0.32768408871041016
2018-08-29,Equal Weight,bond,0.32827506333868034
2018-08-30,Equal Weight,bond,0.3280892553104495
2018-08-31,Equal Weight,bond,0.32857586359481566
2018-09-03,Equal Weight,bond,0.33018570362342664
2018-09-04,Equal Weight,bond,0.3305659435855002
2018-09-05,Equal Weight,bond,0.33075556861179967
2018-09-06,Equal Weight,bond,0.3291320784032225
2018-09-07,Equal Weight,bond,0.3292633621307853
2018-09-10,Equal Weight,bond,0.33440923890396484
2018-09-11,Equal Weight,bond,0.3353927018406058
2018-09-12,Equal Weight,bond,0.3346629955978974
2018-09-14,Equal Weight,bond,0.33365663696072606
2018-09-17,Equal Weight,bond,0.33444052418321674
2018-09-18,Equal Weight,bond,0.3347837815558182
2018-09-19,Equal Weight,bond,0.33507431729992115
2018-09-21,Equal Weight,bond,0.3363799123075021
2018-09-24,Equal Weight,bond,0.3383321781330755
2018-09-25,Equal Weight,bond,0.3373300365723034
2018-09-26,Equal Weight,bond,0.3376807470023857
2018-09-27,Equal Weight,bond,0.3386357100891007
2018-09-28,Equal Weight,bond,0.3408058920045626
2018-10-01,Equal Weight,bond,0.33943762454871435
2018-10-03,Equal Weight,bond,0.3374331401873183
2018-10-04,Equal Weight,bond,0.34086886819923945
2018-10-05,Equal Weight,bond,0.34331013685740314
2018-10-08,Equal Weight,bond,0.34362098827342624
2018-10-09,Equal Weight,bond,0.34442368127571793
2018-10-10,Equal Weight,bond,0.3425366343191566
2018-10-11,Equal Weight,bond,0.3437647777354999
2018-10-12,Equal Weight,bond,0.3300917193197403
2018-10-15,Equal Weight,bond,0.3282753476425304
2018-10-16,Equal Weight,bond,0.3283121988633592
2018-10-17,Equal Weight,bond,0.32948178436221476
2018-10-19,Equal Weight,bond,0.33023830031600243
2018-10-22,Equal Weight,bond,0.3316771427544695
2018-10-23,Equal Weight,bond,0.33220883974145426
2018-10-24,Equal Weight,bond,0.3319249177832829
2018-10-25,Equal Weight,bond,0.33293221598022016
2018-10-26,Equal Weight,bond,0.33343364936507586
2018-10-29,Equal Weight,bond,0.3316441949864594
2018-10-30,Equal Weight,bond,0.33264373808442127
2018-10-31,Equal Weight,bond,0.33089092999001946
2018-11-01,Equal Weight,bond,0.33071648429128686
2018-11-02,Equal Weight,bond,0.3297664950239418
2018-11-05,Equal Weight,bond,0.3291581304339238
2018-11-06,Equal Weight,bond,0.3295742406874944
2018-11-07,Equal Weight,bond,0.3289128216277333
2018-11-09,Equal Weight,bond,0.3301892167822844
2018-11-12,Equal Weight,bond,0.3324794591295544
2018-11-13,Equal Weight,bond,0.3314560834439441
2018-11-14,Equal Weight,bond,0.3333604430646714
2018-11-15,Equal Weight,bond,0.33327734835963857
2018-11-16,Equal Weight,bond,0.33300526044316703
2018-11-19,Equal Weight,bond,0.3320709041905148
2018-11-20,Equal Weight,bond,0.3331997261070556
2018-11-21,Equal Weight,bond,0.33385813315643637
2018-11-22,Equal Weight,bond,0.3346806111134616
2018-11-26,Equal Weight,bond,0.33444605092288504
2018-11-27,Equal Weight,bond,0.3340258833379899
2018-11-28,Equal Weight,bond,0.3345297558100002
2018-11-29,Equal Weight,bond,0.3327598393945442
2018-11-30,Equal Weight,bond,0.3338342156567236
2018-12-03,Equal Weight,bond,0.3326477785912878
2018-12-04,Equal Weight,bond,0.3316760473653119
2018-12-05,Equal Weight,bond,0.3332057932228407
2018-12-06,Equal Weight,bond,0.3341338212244807
2018-12-07,Equal Weight,bond,0.3335834335054491
2018-12-10,Equal Weight,bond,0.3334356808338254
2018-12-11,Equal Weight,bond,0.332476653689013
2018-12-12,Equal Weight,bond,0.33106399638237405
2018-12-13,Equal Weight,bond,0.3309530952155459
2018-12-14,Equal Weight,bond,0.3334567749889656
2018-12-17,Equal Weight,bond,0.3327791266735108
2018-12-18,Equal Weight,bond,0.33298670426252325
2018-12-19,Equal Weight,bond,0.3329542341684236
2018-12-20,Equal Weight,bond,0.3330708706111136
2018-12-21,Equal Weight,bond,0.33452171767060707
2018-12-24,Equal Weight,bond,0.3348816627052348
2018-12-26,Equal Weight,bond,0.333760320186129
2018-12-27,Equal Weight,bond,0.3330071359615923
2018-12-28,Equal Weight,bond,0.33177357351390785
2018-12-31,Equal Weight,bond,0.3330441187963908
2019-01-01,Equal Weight,bond,0.33242427272468467
2019-01-02,Equal Weight,bond,0.33270367572413917
2019-01-03,Equal Weight,bond,0.33321485275323864
2019-01-04,Equal Weight,bond,0.33333324500436196
2019-01-07,Equal Weight,bond,0.3331664223149675
2019-01-08,Equal Weight,bond,0.33309711997401514
2019-01-09,Equal Weight,bond,0.3318778221220199
2019-01-10,Equal Weight,bond,0.3312653946519437
2019-01-11,Equal Weight,bond,0.3317121863367093
2019-01-14,Equal Weight,bond,0.3319946124821322
2019-01-15,Equal Weight,bond,0.33175641493349056
2019-01-16,Equal Weight,bond,0.33136516346884365
2019-01-17,Equal Weight,bond,0.3308317815557918
2019-01-18,Equal Weight,bond,0.3314462927418778
2019-01-21,Equal Weight,bond,0.3311364163447769
2019-01-22,Equal Weight,bond,0.3309797785701412
2019-01-23,Equal Weight,bond,0.33189602716962474
2019-01-24,Equal Weight,bond,0.33226917936275696
2019-01-25,Equal Weight,bond,0.3326613702209194
2019-01-28,Equal Weight,bond,0.332674932625673
2019-01-29,Equal Weight,bond,0.3320587387918264
2019-01-30,Equal Weight,bond,0.33179931561978265
2019-01-31,Equal Weight,bond,0.33032416906667833
2019-02-01,Equal Weight,bond,0.32924058045954196
2019-02-04,Equal Weight,bond,0.3290588878671888
2019-02-05,Equal Weight,bond,0.3286905040373555
2019-02-06,Equal Weight,bond,0.32690788331597637
2019-02-07,Equal Weight,bond,0.32813138772767986
2019-02-08,Equal Weight,bond,0.32969582353894794
2019-02-11,Equal Weight,bond,0.3299171519133404
2019-02-12,Equal Weight,bond,0.33086394526556195
2019-02-14,Equal Weight,bond,0.33420893025538917
2019-02-15,Equal Weight,bond,0.3334361331385884
2019-02-18,Equal Weight,bond,0.3334225066446385
2019-02-19,Equal Weight,bond,0.333509244210405
2019-02-20,Equal Weight,bond,0.3316064184173949
2019-02-21,Equal Weight,bond,0.33193739498558217
2019-02-22,Equal Weight,bond,0.33260326743486046
2019-02-25,Equal Weight,bond,0.33145916731587427
2019-02-26,Equal Weight,bond,0.33203909630474004
2019-02-27,Equal Weight,bond,0.33210611475013674
2019-02-28,Equal Weight,bond,0.33330324793478394
2019-03-01,Equal Weight,bond,0.33420456127157333
2019-03-05,Equal Weight,bond,0.33521284463127454
2019-03-06,Equal Weight,bond,0.3343648969679043
2019-03-07,Equal Weight,bond,0.3350626922566888
2019-03-08,Equal Weight,bond,0.3347444590591999
2019-03-11,Equal Weight,bond,0.3332549897166882
2019-03-12,Equal Weight,bond,0.3324399966235962
2019-03-13,Equal Weight,bond,0.3311414307091619
2019-03-14,Equal Weight,bond,0.332011367641486
2019-03-15,Equal Weight,bond,0.33120471612912006
2019-03-18,Equal Weight,bond,0.333907393726305
2019-03-19,Equal Weight,bond,0.332321481289413
2019-03-20,Equal Weight,bond,0.33326397113929584
2019-03-22,Equal Weight,bond,0.33287713999256363
2019-03-25,Equal Weight,bond,0.33386571088866746
2019-03-26,Equal Weight,bond,0.33279523976232916
2019-03-27,Equal Weight,bond,0.33302500861562856
2019-03-28,Equal Weight,bond,0.3330860046279773
2019-04-01,Equal Weight,bond,0.3327470895390433
2019-04-02,Equal Weight,bond,0.33269505332906707
2019-04-03,Equal Weight,bond,0.33380696156338746
2019-04-04,Equal Weight,bond,0.3336405591349561
2019-04-05,Equal Weight,bond,0.332999708546783
2019-04-08,Equal Weight,bond,0.33257126562101585
2019-04-09,Equal Weight,bond,0.3320888668517664
2019-04-10,Equal Weight,bond,0.3328405624378064
2019-04-11,Equal Weight,bond,0.3329642024298418
2019-04-12,Equal Weight,bond,0.33267805777459103
2019-04-15,Equal Weight,bond,0.3328242488813363
2019-04-16,Equal Weight,bond,0.3318165376568996
2019-04-18,Equal Weight,bond,0.3325699829648988
2019-04-22,Equal Weight,bond,0.33455637578055764
2019-04-23,Equal Weight,bond,0.33486910518350643
2019-04-24,Equal Weight,bond,0.33347991845777775
2019-04-25,Equal Weight,bond,0.3333302133980263
2019-04-26,Equal Weight,bond,0.3324192948463596
2019-04-30,Equal Weight,bond,0.33320525737939843
2019-05-02,Equal Weight,bond,0.33478423432044846
2019-05-03,Equal Weight,bond,0.33502523679700563
2019-05-06,Equal Weight,bond,0.33520103673078117
2019-05-07,Equal Weight,bond,0.33610184986335523
2019-05-08,Equal Weight,bond,0.33726910808598215
2019-05-09,Equal Weight,bond,0.3376145553776512
2019-05-10,Equal Weight,bond,0.33785848092278997
2019-05-13,Equal Weight,bond,0.3385058720331546
2019-05-14,Equal Weight,bond,0.33660274018193903
2019-05-15,Equal Weight,bond,0.33716003226030067
2019-05-16,Equal Weight,bond,0.33702057873609614
2019-05-17,Equal Weight,bond,0.3359957177839199
2019-05-20,Equal Weight,bond,0.33346928674039134
2019-05-21,Equal Weight,bond,0.33448128207280403
2019-05-22,Equal Weight,bond,0.3343258507518049
2019-05-23,Equal Weight,bond,0.33362093526649705
2019-05-24,Equal Weight,bond,0.33194549217361713
2019-05-27,Equal Weight,bond,0.33078364347406175
2019-05-28,Equal Weight,bond,0.3307245349994198
2019-05-29,Equal Weight,bond,0.3309612922753792
2019-05-30,Equal Weight,bond,0.330806144667136
2019-05-31,Equal Weight,bond,0.3304242431669802
2019-06-03,Equal Weight,bond,0.32830424269021163
2019-06-04,Equal Weight,bond,0.32849520132175875
2019-06-06,Equal Weight,bond,0.32893998338015956
2019-06-07,Equal Weight,bond,0.32886903155091063
2019-06-10,Equal Weight,bond,0.32881997926630985
2019-06-11,Equal Weight,bond,0.32917983244840004
2019-06-12,Equal Weight,bond,0.3290198649980301
2019-06-13,Equal Weight,bond,0.3287815735834891
2019-06-14,Equal Weight,bond,0.32800966182187574
2019-06-17,Equal Weight,bond,0.330578785177047
2019-06-18,Equal Weight,bond,0.329973063693938
2019-06-19,Equal Weight,bond,0.3300900084750396
2019-06-20,Equal Weight,bond,0.32595579152734516
2019-06-21,Equal Weight,bond,0.32690915265073195
2019-06-24,Equal Weight,bond,0.33266079697314577
2019-06-25,Equal Weight,bond,0.33024269801298717
2019-06-26,Equal Weight,bond,0.3318619308647569
2019-06-27,Equal Weight,bond,0.3321531335329343
2019-06-28,Equal Weight,bond,0.33259386130116875
2019-07-01,Equal Weight,bond,0.3333337414800193
2019-07-02,Equal Weight,bond,0.3327560822511839
2019-07-03,Equal Weight,bond,0.33076944022972243
2019-07-04,Equal Weight,bond,0.3312440901373653
2019-07-05,Equal Weight,bond,0.3314031467735121
2019-07-08,Equal Weight,bond,0.3336015726161707
2019-07-09,Equal Weight,bond,0.3346424207945968
2019-07-10,Equal Weight,bond,0.33466008724443
2019-07-11,Equal Weight,bond,0.3322787040611535
2019-07-12,Equal Weight,bond,0.33352849774446025
2019-07-15,Equal Weight,bond,0.3324980173460854
2019-07-16,Equal Weight,bond,0.3316831104588618
2019-07-17,Equal Weight,bond,0.33167346631773387
2019-07-18,Equal Weight,bond,0.3307695500444828
2019-07-19,Equal Weight,bond,0.33161462950411236
2019-07-22,Equal Weight,bond,0.3334809989007727
2019-07-23,Equal Weight,bond,0.3337760926643693
2019-07-24,Equal Weight,bond,0.3342099233783973
2019-07-25,Equal Weight,bond,0.33436412541014165
2019-07-26,Equal Weight,bond,0.3345944640130114
2019-07-29,Equal Weight,bond,0.3355919904617027
