date,Strategy,turnover
2018-07-16,Equal Weight,0.0
2018-07-17,Equal Weight,0.0
2018-07-18,Equal Weight,0.0
2018-07-19,Equal Weight,0.0
2018-07-20,Equal Weight,0.0
2018-07-23,Equal Weight,0.0
2018-07-24,Equal Weight,0.0
2018-07-25,Equal Weight,0.0
2018-07-26,Equal Weight,0.0
2018-07-27,Equal Weight,0.0
2018-07-30,Equal Weight,0.0
2018-07-31,Equal Weight,0.0
2018-08-01,Equal Weight,0.0
2018-08-02,Equal Weight,0.0
2018-08-03,Equal Weight,0.0
2018-08-06,Equal Weight,0.0
2018-08-07,Equal Weight,0.014455195575708096
2018-08-08,Equal Weight,0.0
2018-08-09,Equal Weight,0.0
2018-08-10,Equal Weight,0.0
2018-08-13,Equal Weight,0.0
2018-08-14,Equal Weight,0.0
2018-08-16,Equal Weight,0.0
2018-08-17,Equal Weight,0.0
2018-08-20,Equal Weight,0.0
2018-08-21,Equal Weight,0.0
2018-08-23,Equal Weight,0.0
2018-08-24,Equal Weight,0.0
2018-08-27,Equal Weight,0.0
2018-08-28,Equal Weight,0.0
2018-08-29,Equal Weight,0.0
2018-08-30,Equal Weight,0.0
2018-08-31,Equal Weight,0.0
2018-09-03,Equal Weight,0.0
2018-09-04,Equal Weight,0.0
2018-09-05,Equal Weight,0.0
2018-09-06,Equal Weight,0.0
2018-09-07,Equal Weight,0.004069971202547956
2018-09-10,Equal Weight,0.0
2018-09-11,Equal Weight,0.0
2018-09-12,Equal Weight,0.0
2018-09-14,Equal Weight,0.0
2018-09-17,Equal Weight,0.0
2018-09-18,Equal Weight,0.0
2018-09-19,Equal Weight,0.0
2018-09-21,Equal Weight,0.0
2018-09-24,Equal Weight,0.0
2018-09-25,Equal Weight,0.0
2018-09-26,Equal Weight,0.0
2018-09-27,Equal Weight,0.0
2018-09-28,Equal Weight,0.0
2018-10-01,Equal Weight,0.0
2018-10-03,Equal Weight,0.0
2018-10-04,Equal Weight,0.0
2018-10-05,Equal Weight,0.0
2018-10-08,Equal Weight,0.0
2018-10-09,Equal Weight,0.0
2018-10-10,Equal Weight,0.0
2018-10-11,Equal Weight,0.03077781508315347
2018-10-12,Equal Weight,0.0
2018-10-15,Equal Weight,0.0
2018-10-16,Equal Weight,0.0
2018-10-17,Equal Weight,0.0
2018-10-19,Equal Weight,0.0
2018-10-22,Equal Weight,0.0
2018-10-23,Equal Weight,0.0
2018-10-24,Equal Weight,0.0
2018-10-25,Equal Weight,0.0
2018-10-26,Equal Weight,0.0
2018-10-29,Equal Weight,0.0
2018-10-30,Equal Weight,0.0
2018-10-31,Equal Weight,0.0
2018-11-01,Equal Weight,0.0
2018-11-02,Equal Weight,0.0
2018-11-05,Equal Weight,0.0
2018-11-06,Equal Weight,0.0
2018-11-07,Equal Weight,0.0
2018-11-09,Equal Weight,0.0
2018-11-12,Equal Weight,0.0
2018-11-13,Equal Weight,0.00819324136225133
2018-11-14,Equal Weight,0.0
2018-11-15,Equal Weight,0.0
2018-11-16,Equal Weight,0.0
2018-11-19,Equal Weight,0.0
2018-11-20,Equal Weight,0.0
2018-11-21,Equal Weight,0.0
2018-11-22,Equal Weight,0.0
2018-11-26,Equal Weight,0.0
2018-11-27,Equal Weight,0.0
2018-11-28,Equal Weight,0.0
2018-11-29,Equal Weight,0.0
2018-11-30,Equal Weight,0.0
2018-12-03,Equal Weight,0.0
2018-12-04,Equal Weight,0.0
2018-12-05,Equal Weight,0.0
2018-12-06,Equal Weight,0.0
2018-12-07,Equal Weight,0.0
2018-12-10,Equal Weight,0.0
2018-12-11,Equal Weight,0.0
2018-12-12,Equal Weight,0.0
2018-12-13,Equal Weight,0.0030005857366308952
2018-12-14,Equal Weight,0.0
2018-12-17,Equal Weight,0.0
2018-12-18,Equal Weight,0.0
2018-12-19,Equal Weight,0.0
2018-12-20,Equal Weight,0.0
2018-12-21,Equal Weight,0.0
2018-12-24,Equal Weight,0.0
2018-12-26,Equal Weight,0.0
2018-12-27,Equal Weight,0.0
2018-12-28,Equal Weight,0.0
2018-12-31,Equal Weight,0.0
2019-01-01,Equal Weight,0.0
2019-01-02,Equal Weight,0.0
2019-01-03,Equal Weight,0.0
2019-01-04,Equal Weight,0.0
2019-01-07,Equal Weight,0.0
2019-01-08,Equal Weight,0.0
2019-01-09,Equal Weight,0.0
2019-01-10,Equal Weight,0.0
2019-01-11,Equal Weight,0.0
2019-01-14,Equal Weight,0.005505274746010008
2019-01-15,Equal Weight,0.0
2019-01-16,Equal Weight,0.0
2019-01-17,Equal Weight,0.0
2019-01-18,Equal Weight,0.0
2019-01-21,Equal Weight,0.0
2019-01-22,Equal Weight,0.0
2019-01-23,Equal Weight,0.0
2019-01-24,Equal Weight,0.0
2019-01-25,Equal Weight,0.0
2019-01-28,Equal Weight,0.0
2019-01-29,Equal Weight,0.0
2019-01-30,Equal Weight,0.0
2019-01-31,Equal Weight,0.0
2019-02-01,Equal Weight,0.0
2019-02-04,Equal Weight,0.0
2019-02-05,Equal Weight,0.0
2019-02-06,Equal Weight,0.0
2019-02-07,Equal Weight,0.0
2019-02-08,Equal Weight,0.0
2019-02-11,Equal Weight,0.0
2019-02-12,Equal Weight,0.0032258374300827564
2019-02-14,Equal Weight,0.0
2019-02-15,Equal Weight,0.0
2019-02-18,Equal Weight,0.0
2019-02-19,Equal Weight,0.0
2019-02-20,Equal Weight,0.0
2019-02-21,Equal Weight,0.0
2019-02-22,Equal Weight,0.0
2019-02-25,Equal Weight,0.0
2019-02-26,Equal Weight,0.0
2019-02-27,Equal Weight,0.0
2019-02-28,Equal Weight,0.0
2019-03-01,Equal Weight,0.0
2019-03-05,Equal Weight,0.0
2019-03-06,Equal Weight,0.0
2019-03-07,Equal Weight,0.0
2019-03-08,Equal Weight,0.0
2019-03-11,Equal Weight,0.0
2019-03-12,Equal Weight,0.0
2019-03-13,Equal Weight,0.0
2019-03-14,Equal Weight,0.0
2019-03-15,Equal Weight,0.014980868408081799
2019-03-18,Equal Weight,0.0
2019-03-19,Equal Weight,0.0
2019-03-20,Equal Weight,0.0
2019-03-22,Equal Weight,0.0
2019-03-25,Equal Weight,0.0
2019-03-26,Equal Weight,0.0
2019-03-27,Equal Weight,0.0
2019-03-28,Equal Weight,0.0
2019-04-01,Equal Weight,0.0
2019-04-02,Equal Weight,0.0
2019-04-03,Equal Weight,0.0
2019-04-04,Equal Weight,0.0
2019-04-05,Equal Weight,0.0
2019-04-08,Equal Weight,0.0
2019-04-09,Equal Weight,0.0
2019-04-10,Equal Weight,0.0
2019-04-11,Equal Weight,0.0
2019-04-12,Equal Weight,0.0
2019-04-15,Equal Weight,0.0
2019-04-16,Equal Weight,0.0
2019-04-18,Equal Weight,0.00755513976963379
2019-04-22,Equal Weight,0.0
2019-04-23,Equal Weight,0.0
2019-04-24,Equal Weight,0.0
2019-04-25,Equal Weight,0.0
2019-04-26,Equal Weight,0.0
2019-04-30,Equal Weight,0.0
2019-05-02,Equal Weight,0.0
2019-05-03,Equal Weight,0.0
2019-05-06,Equal Weight,0.0
2019-05-07,Equal Weight,0.0
2019-05-08,Equal Weight,0.0
2019-05-09,Equal Weight,0.0
2019-05-10,Equal Weight,0.0
2019-05-13,Equal Weight,0.0
2019-05-14,Equal Weight,0.0
2019-05-15,Equal Weight,0.0
2019-05-16,Equal Weight,0.0
2019-05-17,Equal Weight,0.0
2019-05-20,Equal Weight,0.0
2019-05-21,Equal Weight,0.0
2019-05-22,Equal Weight,0.000992517418471367
2019-05-23,Equal Weight,0.0
2019-05-24,Equal Weight,0.0
2019-05-27,Equal Weight,0.0
2019-05-28,Equal Weight,0.0
2019-05-29,Equal Weight,0.0
2019-05-30,Equal Weight,0.0
2019-05-31,Equal Weight,0.0
2019-06-03,Equal Weight,0.0
2019-06-04,Equal Weight,0.0
2019-06-06,Equal Weight,0.0
2019-06-07,Equal Weight,0.0
2019-06-10,Equal Weight,0.0
2019-06-11,Equal Weight,0.0
2019-06-12,Equal Weight,0.0
2019-06-13,Equal Weight,0.0
2019-06-14,Equal Weight,0.0
2019-06-17,Equal Weight,0.0
2019-06-18,Equal Weight,0.0
2019-06-19,Equal Weight,0.0
2019-06-20,Equal Weight,0.0
2019-06-21,Equal Weight,0.014324505589028896
2019-06-24,Equal Weight,0.0
2019-06-25,Equal Weight,0.0
2019-06-26,Equal Weight,0.0
2019-06-27,Equal Weight,0.0
2019-06-28,Equal Weight,0.0
2019-07-01,Equal Weight,0.0
2019-07-02,Equal Weight,0.0
2019-07-03,Equal Weight,0.0
2019-07-04,Equal Weight,0.0
2019-07-05,Equal Weight,0.0
2019-07-08,Equal Weight,0.0
2019-07-09,Equal Weight,0.0
2019-07-10,Equal Weight,0.0
2019-07-11,Equal Weight,0.0
2019-07-12,Equal Weight,0.0
2019-07-15,Equal Weight,0.0
2019-07-16,Equal Weight,0.0
2019-07-17,Equal Weight,0.0
2019-07-18,Equal Weight,0.0
2019-07-19,Equal Weight,0.0
2019-07-22,Equal Weight,0.01157289858707683
2019-07-23,Equal Weight,0.0
2019-07-24,Equal Weight,0.0
2019-07-25,Equal Weight,0.0
2019-07-26,Equal Weight,0.0
2019-07-29,Equal Weight,0.0
2019-07-30,Equal Weight,0.0
2019-07-31,Equal Weight,0.0
2019-08-01,Equal Weight,0.0
2019-08-02,Equal Weight,0.0
2019-08-05,Equal Weight,0.0
2019-08-06,Equal Weight,0.0
2019-08-07,Equal Weight,0.0
2019-08-08,Equal Weight,0.0
2019-08-09,Equal Weight,0.0
2019-08-13,Equal Weight,0.0
2019-08-14,Equal Weight,0.0
2019-08-16,Equal Weight,0.0
2019-08-19,Equal Weight,0.0
2019-08-20,Equal Weight,0.0
2019-08-21,Equal Weight,0.0
2019-08-22,Equal Weight,0.022207816731962843
2019-08-23,Equal Weight,0.0
2019-08-26,Equal Weight,0.0
2019-08-27,Equal Weight,0.0
2019-08-28,Equal Weight,0.0
2019-08-29,Equal Weight,0.0
2019-08-30,Equal Weight,0.0
2019-09-03,Equal Weight,0.0
2019-09-04,Equal Weight,0.0
2019-09-05,Equal Weight,0.0
2019-09-06,Equal Weight,0.0
2019-09-09,Equal Weight,0.0
2019-09-11,Equal Weight,0.0
2019-09-12,Equal Weight,0.0
2019-09-13,Equal Weight,0.0
2019-09-16,Equal Weight,0.0
2019-09-17,Equal Weight,0.0
2019-09-18,Equal Weight,0.0
2019-09-19,Equal Weight,0.0
2019-09-20,Equal Weight,0.0
2019-09-23,Equal Weight,0.0
2019-09-24,Equal Weight,0.017142795649306347
2019-09-25,Equal Weight,0.0
2019-09-26,Equal Weight,0.0
2019-09-27,Equal Weight,0.0
2019-09-30,Equal Weight,0.0
2019-10-01,Equal Weight,0.0
2019-10-03,Equal Weight,0.0
2019-10-04,Equal Weight,0.0
2019-10-07,Equal Weight,0.0
2019-10-09,Equal Weight,0.0
2019-10-10,Equal Weight,0.0
2019-10-11,Equal Weight,0.0
2019-10-14,Equal Weight,0.0
2019-10-15,Equal Weight,0.0
2019-10-16,Equal Weight,0.0
2019-10-17,Equal Weight,0.0
2019-10-18,Equal Weight,0.0
2019-10-22,Equal Weight,0.0
2019-10-23,Equal Weight,0.0
2019-10-24,Equal Weight,0.0
2019-10-25,Equal Weight,0.0
2019-10-27,Equal Weight,0.006678753761766354
2019-10-29,Equal Weight,0.0
2019-10-30,Equal Weight,0.0
2019-10-31,Equal Weight,0.0
2019-11-01,Equal Weight,0.0
2019-11-04,Equal Weight,0.0
2019-11-05,Equal Weight,0.0
2019-11-06,Equal Weight,0.0
2019-11-07,Equal Weight,0.0
2019-11-08,Equal Weight,0.0
2019-11-11,Equal Weight,0.0
2019-11-13,Equal Weight,0.0
2019-11-14,Equal Weight,0.0
2019-11-15,Equal Weight,0.0
2019-11-18,Equal Weight,0.0
2019-11-19,Equal Weight,0.0
2019-11-20,Equal Weight,0.0
2019-11-21,Equal Weight,0.0
2019-11-22,Equal Weight,0.0
2019-11-25,Equal Weight,0.0
2019-11-26,Equal Weight,0.0
2019-11-27,Equal Weight,0.012297717553041904
2019-11-28,Equal Weight,0.0
2019-11-29,Equal Weight,0.0
2019-12-02,Equal Weight,0.0
2019-12-03,Equal Weight,0.0
2019-12-04,Equal Weight,0.0
2019-12-05,Equal Weight,0.0
2019-12-06,Equal Weight,0.0
2019-12-09,Equal Weight,0.0
2019-12-10,Equal Weight,0.0
2019-12-11,Equal Weight,0.0
2019-12-12,Equal Weight,0.0
2019-12-13,Equal Weight,0.0
2019-12-16,Equal Weight,0.0
2019-12-17,Equal Weight,0.0
2019-12-18,Equal Weight,0.0
2019-12-19,Equal Weight,0.0
2019-12-20,Equal Weight,0.0
2019-12-23,Equal Weight,0.0
2019-12-24,Equal Weight,0.0
2019-12-26,Equal Weight,0.0
2019-12-27,Equal Weight,0.004098457117804016
2019-12-30,Equal Weight,0.0
2019-12-31,Equal Weight,0.0
2020-01-01,Equal Weight,0.0
2020-01-02,Equal Weight,0.0
2020-01-03,Equal Weight,0.0
2020-01-06,Equal Weight,0.0
2020-01-07,Equal Weight,0.0
2020-01-08,Equal Weight,0.0
2020-01-09,Equal Weight,0.0
2020-01-10,Equal Weight,0.0
2020-01-13,Equal Weight,0.0
2020-01-14,Equal Weight,0.0
2020-01-15,Equal Weight,0.0
2020-01-16,Equal Weight,0.0
2020-01-17,Equal Weight,0.0
2020-01-20,Equal Weight,0.0
2020-01-21,Equal Weight,0.0
2020-01-22,Equal Weight,0.0
2020-01-23,Equal Weight,0.0
2020-01-24,Equal Weight,0.0
2020-01-27,Equal Weight,0.011756530137738419
2020-01-28,Equal Weight,0.0
2020-01-29,Equal Weight,0.0
2020-01-30,Equal Weight,0.0
2020-01-31,Equal Weight,0.0
2020-02-03,Equal Weight,0.0
2020-02-04,Equal Weight,0.0
2020-02-05,Equal Weight,0.0
2020-02-06,Equal Weight,0.0
2020-02-07,Equal Weight,0.0
2020-02-10,Equal Weight,0.0
2020-02-11,Equal Weight,0.0
2020-02-12,Equal Weight,0.0
2020-02-13,Equal Weight,0.0
2020-02-14,Equal Weight,0.0
2020-02-17,Equal Weight,0.0
2020-02-18,Equal Weight,0.0
2020-02-19,Equal Weight,0.0
2020-02-20,Equal Weight,0.0
2020-02-24,Equal Weight,0.0
2020-02-25,Equal Weight,0.0
2020-02-26,Equal Weight,0.014055474547234659
2020-02-27,Equal Weight,0.0
2020-02-28,Equal Weight,0.0
2020-03-02,Equal Weight,0.0
2020-03-03,Equal Weight,0.0
2020-03-04,Equal Weight,0.0
2020-03-05,Equal Weight,0.0
2020-03-06,Equal Weight,0.0
2020-03-09,Equal Weight,0.0
2020-03-11,Equal Weight,0.0
2020-03-12,Equal Weight,0.0
2020-03-13,Equal Weight,0.0
2020-03-16,Equal Weight,0.0
2020-03-17,Equal Weight,0.0
2020-03-18,Equal Weight,0.0
2020-03-19,Equal Weight,0.0
2020-03-20,Equal Weight,0.0
2020-03-23,Equal Weight,0.0
2020-03-24,Equal Weight,0.0
2020-03-25,Equal Weight,0.0
2020-03-26,Equal Weight,0.0
2020-03-27,Equal Weight,0.06474981928984805
2020-03-30,Equal Weight,0.0
2020-03-31,Equal Weight,0.0
2020-04-01,Equal Weight,0.0
2020-04-03,Equal Weight,0.0
2020-04-07,Equal Weight,0.0
2020-04-08,Equal Weight,0.0
2020-04-09,Equal Weight,0.0
2020-04-13,Equal Weight,0.0
2020-04-15,Equal Weight,0.0
2020-04-16,Equal Weight,0.0
2020-04-17,Equal Weight,0.0
2020-04-20,Equal Weight,0.0
2020-04-21,Equal Weight,0.0
2020-04-22,Equal Weight,0.0
2020-04-23,Equal Weight,0.0
2020-04-24,Equal Weight,0.0
2020-04-27,Equal Weight,0.0
2020-04-28,Equal Weight,0.0
2020-04-29,Equal Weight,0.0
2020-04-30,Equal Weight,0.0
2020-05-04,Equal Weight,0.019438133409940217
2020-05-05,Equal Weight,0.0
2020-05-06,Equal Weight,0.0
2020-05-07,Equal Weight,0.0
2020-05-08,Equal Weight,0.0
2020-05-11,Equal Weight,0.0
2020-05-12,Equal Weight,0.0
2020-05-13,Equal Weight,0.0
2020-05-14,Equal Weight,0.0
2020-05-15,Equal Weight,0.0
2020-05-18,Equal Weight,0.0
2020-05-19,Equal Weight,0.0
2020-05-20,Equal Weight,0.0
2020-05-21,Equal Weight,0.0
2020-05-22,Equal Weight,0.0
2020-05-26,Equal Weight,0.0
2020-05-27,Equal Weight,0.0
2020-05-28,Equal Weight,0.0
2020-05-29,Equal Weight,0.0
2020-06-01,Equal Weight,0.0
2020-06-02,Equal Weight,0.0
2020-06-03,Equal Weight,0.02266104342669445
2020-06-04,Equal Weight,0.0
2020-06-05,Equal Weight,0.0
2020-06-08,Equal Weight,0.0
2020-06-09,Equal Weight,0.0
2020-06-10,Equal Weight,0.0
2020-06-11,Equal Weight,0.0
2020-06-12,Equal Weight,0.0
2020-06-15,Equal Weight,0.0
2020-06-16,Equal Weight,0.0
2020-06-17,Equal Weight,0.0
2020-06-18,Equal Weight,0.0
2020-06-19,Equal Weight,0.0
2020-06-22,Equal Weight,0.0
2020-06-23,Equal Weight,0.0
2020-06-24,Equal Weight,0.0
2020-06-25,Equal Weight,0.0
2020-06-26,Equal Weight,0.0
2020-06-29,Equal Weight,0.0
2020-06-30,Equal Weight,0.0
2020-07-01,Equal Weight,0.0
2020-07-02,Equal Weight,0.008459157722102179
2020-07-03,Equal Weight,0.0
2020-07-06,Equal Weight,0.0
2020-07-07,Equal Weight,0.0
2020-07-08,Equal Weight,0.0
2020-07-09,Equal Weight,0.0
2020-07-10,Equal Weight,0.0
2020-07-13,Equal Weight,0.0
2020-07-14,Equal Weight,0.0
2020-07-15,Equal Weight,0.0
2020-07-16,Equal Weight,0.0
2020-07-17,Equal Weight,0.0
2020-07-20,Equal Weight,0.0
2020-07-21,Equal Weight,0.0
2020-07-22,Equal Weight,0.0
2020-07-23,Equal Weight,0.0
2020-07-24,Equal Weight,0.0
2020-07-27,Equal Weight,0.0
2020-07-28,Equal Weight,0.0
2020-07-29,Equal Weight,0.0
2020-07-30,Equal Weight,0.0
2020-07-31,Equal Weight,0.01899525120080589
2020-08-03,Equal Weight,0.0
2020-08-04,Equal Weight,0.0
2020-08-05,Equal Weight,0.0
2020-08-06,Equal Weight,0.0
2020-08-07,Equal Weight,0.0
2020-08-10,Equal Weight,0.0
2020-08-11,Equal Weight,0.0
2020-08-12,Equal Weight,0.0
2020-08-13,Equal Weight,0.0
2020-08-14,Equal Weight,0.0
2020-08-17,Equal Weight,0.0
2020-08-18,Equal Weight,0.0
2020-08-19,Equal Weight,0.0
2020-08-20,Equal Weight,0.0
2020-08-21,Equal Weight,0.0
2020-08-24,Equal Weight,0.0
2020-08-25,Equal Weight,0.0
2020-08-26,Equal Weight,0.0
2020-08-27,Equal Weight,0.0
2020-08-28,Equal Weight,0.0
2020-08-31,Equal Weight,0.011854410033550006
2020-09-01,Equal Weight,0.0
2020-09-02,Equal Weight,0.0
2020-09-03,Equal Weight,0.0
2020-09-04,Equal Weight,0.0
2020-09-07,Equal Weight,0.0
2020-09-08,Equal Weight,0.0
2020-09-09,Equal Weight,0.0
2020-09-10,Equal Weight,0.0
2020-09-11,Equal Weight,0.0
2020-09-14,Equal Weight,0.0
2020-09-15,Equal Weight,0.0
2020-09-16,Equal Weight,0.0
2020-09-17,Equal Weight,0.0
2020-09-18,Equal Weight,0.0
2020-09-21,Equal Weight,0.0
2020-09-22,Equal Weight,0.0
2020-09-23,Equal Weight,0.0
2020-09-24,Equal Weight,0.0
2020-09-25,Equal Weight,0.0
2020-09-28,Equal Weight,0.0
2020-09-29,Equal Weight,0.0045894908448366745
2020-09-30,Equal Weight,0.0
2020-10-01,Equal Weight,0.0
2020-10-05,Equal Weight,0.0
2020-10-06,Equal Weight,0.0
2020-10-07,Equal Weight,0.0
2020-10-08,Equal Weight,0.0
2020-10-09,Equal Weight,0.0
2020-10-12,Equal Weight,0.0
2020-10-13,Equal Weight,0.0
2020-10-14,Equal Weight,0.0
2020-10-15,Equal Weight,0.0
2020-10-16,Equal Weight,0.0
2020-10-19,Equal Weight,0.0
2020-10-20,Equal Weight,0.0
2020-10-21,Equal Weight,0.0
2020-10-22,Equal Weight,0.0
2020-10-23,Equal Weight,0.0
2020-10-26,Equal Weight,0.0
2020-10-27,Equal Weight,0.0
2020-10-28,Equal Weight,0.0
2020-10-29,Equal Weight,0.00782030337230083
2020-10-30,Equal Weight,0.0
2020-11-02,Equal Weight,0.0
2020-11-03,Equal Weight,0.0
2020-11-04,Equal Weight,0.0
2020-11-05,Equal Weight,0.0
2020-11-06,Equal Weight,0.0
2020-11-09,Equal Weight,0.0
2020-11-10,Equal Weight,0.0
2020-11-11,Equal Weight,0.0
2020-11-12,Equal Weight,0.0
2020-11-13,Equal Weight,0.0
2020-11-14,Equal Weight,0.0
2020-11-17,Equal Weight,0.0
2020-11-18,Equal Weight,0.0
2020-11-19,Equal Weight,0.0
2020-11-20,Equal Weight,0.0
2020-11-23,Equal Weight,0.0
2020-11-24,Equal Weight,0.0
2020-11-25,Equal Weight,0.0
2020-11-26,Equal Weight,0.0
2020-11-27,Equal Weight,0.027564225617418975
2020-12-01,Equal Weight,0.0
2020-12-02,Equal Weight,0.0
2020-12-03,Equal Weight,0.0
2020-12-04,Equal Weight,0.0
2020-12-07,Equal Weight,0.0
2020-12-08,Equal Weight,0.0
2020-12-09,Equal Weight,0.0
2020-12-10,Equal Weight,0.0
2020-12-11,Equal Weight,0.0
2020-12-14,Equal Weight,0.0
2020-12-15,Equal Weight,0.0
2020-12-16,Equal Weight,0.0
2020-12-17,Equal Weight,0.0
2020-12-18,Equal Weight,0.0
2020-12-21,Equal Weight,0.0
2020-12-22,Equal Weight,0.0
2020-12-23,Equal Weight,0.0
2020-12-24,Equal Weight,0.0
2020-12-28,Equal Weight,0.0
2020-12-29,Equal Weight,0.0
2020-12-30,Equal Weight,0.014962677065060215
2020-12-31,Equal Weight,0.0
2021-01-01,Equal Weight,0.0
2021-01-04,Equal Weight,0.0
2021-01-05,Equal Weight,0.0
2021-01-06,Equal Weight,0.0
2021-01-07,Equal Weight,0.0
2021-01-08,Equal Weight,0.0
2021-01-11,Equal Weight,0.0
2021-01-12,Equal Weight,0.0
2021-01-13,Equal Weight,0.0
2021-01-14,Equal Weight,0.0
2021-01-15,Equal Weight,0.0
2021-01-18,Equal Weight,0.0
2021-01-19,Equal Weight,0.0
2021-01-20,Equal Weight,0.0
2021-01-21,Equal Weight,0.0
2021-01-22,Equal Weight,0.0
2021-01-25,Equal Weight,0.0
2021-01-27,Equal Weight,0.0
2021-01-28,Equal Weight,0.0
2021-01-29,Equal Weight,0.0060549305951849985
2021-02-01,Equal Weight,0.0
2021-02-02,Equal Weight,0.0
2021-02-03,Equal Weight,0.0
2021-02-04,Equal Weight,0.0
2021-02-05,Equal Weight,0.0
2021-02-08,Equal Weight,0.0
2021-02-09,Equal Weight,0.0
2021-02-10,Equal Weight,0.0
2021-02-11,Equal Weight,0.0
2021-02-12,Equal Weight,0.0
2021-02-15,Equal Weight,0.0
2021-02-16,Equal Weight,0.0
2021-02-17,Equal Weight,0.0
2021-02-18,Equal Weight,0.0
2021-02-19,Equal Weight,0.0
2021-02-22,Equal Weight,0.0
2021-02-23,Equal Weight,0.0
2021-02-24,Equal Weight,0.0
2021-02-25,Equal Weight,0.0
2021-02-26,Equal Weight,0.0
2021-03-01,Equal Weight,0.024997983250255762
2021-03-02,Equal Weight,0.0
2021-03-03,Equal Weight,0.0
2021-03-04,Equal Weight,0.0
2021-03-05,Equal Weight,0.0
2021-03-08,Equal Weight,0.0
2021-03-09,Equal Weight,0.0
2021-03-10,Equal Weight,0.0
2021-03-12,Equal Weight,0.0
2021-03-15,Equal Weight,0.0
2021-03-16,Equal Weight,0.0
2021-03-17,Equal Weight,0.0
2021-03-18,Equal Weight,0.0
2021-03-19,Equal Weight,0.0
2021-03-22,Equal Weight,0.0
2021-03-23,Equal Weight,0.0
2021-03-24,Equal Weight,0.0
2021-03-25,Equal Weight,0.0
2021-03-26,Equal Weight,0.0
2021-03-30,Equal Weight,0.0
2021-03-31,Equal Weight,0.0
2021-04-01,Equal Weight,0.005840045861098431
2021-04-05,Equal Weight,0.0
2021-04-06,Equal Weight,0.0
2021-04-07,Equal Weight,0.0
2021-04-08,Equal Weight,0.0
2021-04-09,Equal Weight,0.0
2021-04-12,Equal Weight,0.0
2021-04-13,Equal Weight,0.0
2021-04-15,Equal Weight,0.0
2021-04-16,Equal Weight,0.0
2021-04-19,Equal Weight,0.0
2021-04-20,Equal Weight,0.0
2021-04-22,Equal Weight,0.0
2021-04-23,Equal Weight,0.0
2021-04-26,Equal Weight,0.0
2021-04-27,Equal Weight,0.0
2021-04-28,Equal Weight,0.0
2021-04-29,Equal Weight,0.0
2021-04-30,Equal Weight,0.0
2021-05-03,Equal Weight,0.0
2021-05-04,Equal Weight,0.0
2021-05-05,Equal Weight,0.00970340528022881
2021-05-06,Equal Weight,0.0
2021-05-07,Equal Weight,0.0
2021-05-10,Equal Weight,0.0
2021-05-11,Equal Weight,0.0
2021-05-12,Equal Weight,0.0
2021-05-14,Equal Weight,0.0
2021-05-17,Equal Weight,0.0
2021-05-18,Equal Weight,0.0
2021-05-19,Equal Weight,0.0
2021-05-20,Equal Weight,0.0
2021-05-21,Equal Weight,0.0
2021-05-24,Equal Weight,0.0
2021-05-25,Equal Weight,0.0
2021-05-26,Equal Weight,0.0
2021-05-27,Equal Weight,0.0
2021-05-28,Equal Weight,0.0
2021-05-31,Equal Weight,0.0
2021-06-01,Equal Weight,0.0
2021-06-02,Equal Weight,0.0
2021-06-03,Equal Weight,0.0
2021-06-04,Equal Weight,0.011525313742622945
2021-06-07,Equal Weight,0.0
2021-06-08,Equal Weight,0.0
2021-06-09,Equal Weight,0.0
2021-06-10,Equal Weight,0.0
2021-06-11,Equal Weight,0.0
2021-06-14,Equal Weight,0.0
2021-06-15,Equal Weight,0.0
2021-06-16,Equal Weight,0.0
2021-06-17,Equal Weight,0.0
2021-06-18,Equal Weight,0.0
2021-06-21,Equal Weight,0.0
2021-06-22,Equal Weight,0.0
2021-06-23,Equal Weight,0.0
2021-06-24,Equal Weight,0.0
2021-06-25,Equal Weight,0.0
2021-06-28,Equal Weight,0.0
2021-06-29,Equal Weight,0.0
2021-06-30,Equal Weight,0.0
2021-07-01,Equal Weight,0.0
2021-07-02,Equal Weight,0.0
2021-07-05,Equal Weight,0.006273219434045685
2021-07-06,Equal Weight,0.0
2021-07-07,Equal Weight,0.0
2021-07-08,Equal Weight,0.0
2021-07-09,Equal Weight,0.0
2021-07-12,Equal Weight,0.0
2021-07-13,Equal Weight,0.0
2021-07-14,Equal Weight,0.0
2021-07-15,Equal Weight,0.0
2021-07-16,Equal Weight,0.0
2021-07-19,Equal Weight,0.0
2021-07-20,Equal Weight,0.0
2021-07-22,Equal Weight,0.0
2021-07-23,Equal Weight,0.0
2021-07-26,Equal Weight,0.0
2021-07-27,Equal Weight,0.0
2021-07-28,Equal Weight,0.0
2021-07-29,Equal Weight,0.0
2021-07-30,Equal Weight,0.0
2021-08-02,Equal Weight,0.0
2021-08-03,Equal Weight,0.0
2021-08-04,Equal Weight,0.0048354307039002176
2021-08-05,Equal Weight,0.0
2021-08-06,Equal Weight,0.0
2021-08-09,Equal Weight,0.0
2021-08-10,Equal Weight,0.0
2021-08-11,Equal Weight,0.0
2021-08-12,Equal Weight,0.0
2021-08-13,Equal Weight,0.0
2021-08-16,Equal Weight,0.0
2021-08-17,Equal Weight,0.0
2021-08-18,Equal Weight,0.0
2021-08-20,Equal Weight,0.0
2021-08-23,Equal Weight,0.0
2021-08-24,Equal Weight,0.0
2021-08-25,Equal Weight,0.0
