date,posterior_maximum_probability,posterior_entropy
2018-10-29,1.0,5.526204223185709e-11
2018-10-30,1.0,5.526204223185709e-11
2018-10-31,1.0,5.526204223185709e-11
2018-11-01,1.0,5.526204223185709e-11
2018-11-02,1.0,5.526204223185709e-11
2018-11-05,1.0,5.526204223185709e-11
2018-11-06,1.0,5.526204223185709e-11
2018-11-07,1.0,5.526204223185709e-11
2018-11-09,1.0,5.526204223185709e-11
2018-11-12,1.0,5.526204223185709e-11
2018-11-13,0.999999999976808,6.202396066429441e-10
2018-11-14,0.999999999976808,6.202396066429441e-10
2018-11-15,0.999999999976808,6.202396066429441e-10
2018-11-16,0.999999999976808,6.202396066429441e-10
2018-11-19,0.999999999976808,6.202396066429441e-10
2018-11-20,0.999999999976808,6.202396066429441e-10
2018-11-21,0.999999999976808,6.202396066429441e-10
2018-11-22,0.999999999976808,6.202396066429441e-10
2018-11-26,0.999999999976808,6.202396066429441e-10
2018-11-27,0.999999999976808,6.202396066429441e-10
2018-11-28,0.999999999976808,6.202396066429441e-10
2018-11-29,0.999999999976808,6.202396066429441e-10
2018-11-30,0.999999999976808,6.202396066429441e-10
2018-12-03,0.999999999976808,6.202396066429441e-10
2018-12-04,0.999999999976808,6.202396066429441e-10
2018-12-05,0.999999999976808,6.202396066429441e-10
2018-12-06,0.999999999976808,6.202396066429441e-10
2018-12-07,0.999999999976808,6.202396066429441e-10
2018-12-10,0.999999999976808,6.202396066429441e-10
2018-12-11,0.999999999976808,6.202396066429441e-10
2018-12-12,0.999999999976808,6.202396066429441e-10
2018-12-13,1.0,5.526204223185709e-11
2018-12-14,1.0,5.526204223185709e-11
2018-12-17,1.0,5.526204223185709e-11
2018-12-18,1.0,5.526204223185709e-11
2018-12-19,1.0,5.526204223185709e-11
2018-12-20,1.0,5.526204223185709e-11
2018-12-21,1.0,5.526204223185709e-11
2018-12-24,1.0,5.526204223185709e-11
2018-12-26,1.0,5.526204223185709e-11
2018-12-27,1.0,5.526204223185709e-11
2018-12-28,1.0,5.526204223185709e-11
2018-12-31,1.0,5.526204223185709e-11
2019-01-01,1.0,5.526204223185709e-11
2019-01-02,1.0,5.526204223185709e-11
2019-01-03,1.0,5.526204223185709e-11
2019-01-04,1.0,5.526204223185709e-11
2019-01-07,1.0,5.526204223185709e-11
2019-01-08,1.0,5.526204223185709e-11
2019-01-09,1.0,5.526204223185709e-11
2019-01-10,1.0,5.526204223185709e-11
2019-01-11,1.0,5.526204223185709e-11
2019-01-14,0.9999956530695164,5.801432974222527e-05
2019-01-15,0.9999956530695164,5.801432974222527e-05
2019-01-16,0.9999956530695164,5.801432974222527e-05
2019-01-17,0.9999956530695164,5.801432974222527e-05
2019-01-18,0.9999956530695164,5.801432974222527e-05
2019-01-21,0.9999956530695164,5.801432974222527e-05
2019-01-22,0.9999956530695164,5.801432974222527e-05
2019-01-23,0.9999956530695164,5.801432974222527e-05
2019-01-24,0.9999956530695164,5.801432974222527e-05
2019-01-25,0.9999956530695164,5.801432974222527e-05
2019-01-28,0.9999956530695164,5.801432974222527e-05
2019-01-29,0.9999956530695164,5.801432974222527e-05
2019-01-30,0.9999956530695164,5.801432974222527e-05
2019-01-31,0.9999956530695164,5.801432974222527e-05
2019-02-01,0.9999956530695164,5.801432974222527e-05
2019-02-04,0.9999956530695164,5.801432974222527e-05
2019-02-05,0.9999956530695164,5.801432974222527e-05
2019-02-06,0.9999956530695164,5.801432974222527e-05
2019-02-07,0.9999956530695164,5.801432974222527e-05
2019-02-08,0.9999956530695164,5.801432974222527e-05
2019-02-11,0.9999956530695164,5.801432974222527e-05
2019-02-12,0.9999999897211184,1.9936681859556225e-07
2019-02-14,0.9999999897211184,1.9936681859556225e-07
2019-02-15,0.9999999897211184,1.9936681859556225e-07
2019-02-18,0.9999999897211184,1.9936681859556225e-07
2019-02-19,0.9999999897211184,1.9936681859556225e-07
2019-02-20,0.9999999897211184,1.9936681859556225e-07
2019-02-21,0.9999999897211184,1.9936681859556225e-07
2019-02-22,0.9999999897211184,1.9936681859556225e-07
2019-02-25,0.9999999897211184,1.9936681859556225e-07
2019-02-26,0.9999999897211184,1.9936681859556225e-07
2019-02-27,0.9999999897211184,1.9936681859556225e-07
2019-02-28,0.9999999897211184,1.9936681859556225e-07
2019-03-01,0.9999999897211184,1.9936681859556225e-07
2019-03-05,0.9999999897211184,1.9936681859556225e-07
2019-03-06,0.9999999897211184,1.9936681859556225e-07
2019-03-07,0.9999999897211184,1.9936681859556225e-07
2019-03-08,0.9999999897211184,1.9936681859556225e-07
2019-03-11,0.9999999897211184,1.9936681859556225e-07
2019-03-12,0.9999999897211184,1.9936681859556225e-07
2019-03-13,0.9999999897211184,1.9936681859556225e-07
2019-03-14,0.9999999897211184,1.9936681859556225e-07
2019-03-15,0.988880497932393,0.06108470036345594
2019-03-18,0.988880497932393,0.06108470036345594
2019-03-19,0.988880497932393,0.06108470036345594
2019-03-20,0.988880497932393,0.06108470036345594
2019-03-22,0.988880497932393,0.06108470036345594
2019-03-25,0.988880497932393,0.06108470036345594
2019-03-26,0.988880497932393,0.06108470036345594
2019-03-27,0.988880497932393,0.06108470036345594
2019-03-28,0.988880497932393,0.06108470036345594
2019-04-01,0.988880497932393,0.06108470036345594
2019-04-02,0.988880497932393,0.06108470036345594
2019-04-03,0.988880497932393,0.06108470036345594
2019-04-04,0.988880497932393,0.06108470036345594
2019-04-05,0.988880497932393,0.06108470036345594
2019-04-08,0.988880497932393,0.06108470036345594
2019-04-09,0.988880497932393,0.06108470036345594
2019-04-10,0.988880497932393,0.06108470036345594
2019-04-11,0.988880497932393,0.06108470036345594
2019-04-12,0.988880497932393,0.06108470036345594
2019-04-15,0.988880497932393,0.06108470036345594
2019-04-16,0.988880497932393,0.06108470036345594
2019-04-18,1.0,5.526204223185709e-11
2019-04-22,1.0,5.526204223185709e-11
2019-04-23,1.0,5.526204223185709e-11
2019-04-24,1.0,5.526204223185709e-11
2019-04-25,1.0,5.526204223185709e-11
2019-04-26,1.0,5.526204223185709e-11
2019-04-30,1.0,5.526204223185709e-11
2019-05-02,1.0,5.526204223185709e-11
2019-05-03,1.0,5.526204223185709e-11
2019-05-06,1.0,5.526204223185709e-11
2019-05-07,1.0,5.526204223185709e-11
2019-05-08,1.0,5.526204223185709e-11
2019-05-09,1.0,5.526204223185709e-11
2019-05-10,1.0,5.526204223185709e-11
2019-05-13,1.0,5.526204223185709e-11
2019-05-14,1.0,5.526204223185709e-11
2019-05-15,1.0,5.526204223185709e-11
2019-05-16,1.0,5.526204223185709e-11
2019-05-17,1.0,5.526204223185709e-11
2019-05-20,1.0,5.526204223185709e-11
2019-05-21,1.0,5.526204223185709e-11
2019-05-22,1.0,5.526204223185709e-11
2019-05-23,1.0,5.526204223185709e-11
2019-05-24,1.0,5.526204223185709e-11
2019-05-27,1.0,5.526204223185709e-11
2019-05-28,1.0,5.526204223185709e-11
2019-05-29,1.0,5.526204223185709e-11
2019-05-30,1.0,5.526204223185709e-11
2019-05-31,1.0,5.526204223185709e-11
2019-06-03,1.0,5.526204223185709e-11
2019-06-04,1.0,5.526204223185709e-11
2019-06-06,1.0,5.526204223185709e-11
2019-06-07,1.0,5.526204223185709e-11
2019-06-10,1.0,5.526204223185709e-11
2019-06-11,1.0,5.526204223185709e-11
2019-06-12,1.0,5.526204223185709e-11
2019-06-13,1.0,5.526204223185709e-11
2019-06-14,1.0,5.526204223185709e-11
2019-06-17,1.0,5.526204223185709e-11
2019-06-18,1.0,5.526204223185709e-11
2019-06-19,1.0,5.526204223185709e-11
2019-06-20,1.0,5.526204223185709e-11
2019-06-21,0.9999897463138048,0.0001280468374518651
2019-06-24,0.9999897463138048,0.0001280468374518651
2019-06-25,0.9999897463138048,0.0001280468374518651
2019-06-26,0.9999897463138048,0.0001280468374518651
2019-06-27,0.9999897463138048,0.0001280468374518651
2019-06-28,0.9999897463138048,0.0001280468374518651
2019-07-01,0.9999897463138048,0.0001280468374518651
2019-07-02,0.9999897463138048,0.0001280468374518651
2019-07-03,0.9999897463138048,0.0001280468374518651
2019-07-04,0.9999897463138048,0.0001280468374518651
2019-07-05,0.9999897463138048,0.0001280468374518651
2019-07-08,0.9999897463138048,0.0001280468374518651
2019-07-09,0.9999897463138048,0.0001280468374518651
2019-07-10,0.9999897463138048,0.0001280468374518651
2019-07-11,0.9999897463138048,0.0001280468374518651
2019-07-12,0.9999897463138048,0.0001280468374518651
2019-07-15,0.9999897463138048,0.0001280468374518651
2019-07-16,0.9999897463138048,0.0001280468374518651
2019-07-17,0.9999897463138048,0.0001280468374518651
2019-07-18,0.9999897463138048,0.0001280468374518651
2019-07-19,0.9999897463138048,0.0001280468374518651
2019-07-22,1.0,5.526204223185709e-11
2019-07-23,1.0,5.526204223185709e-11
2019-07-24,1.0,5.526204223185709e-11
2019-07-25,1.0,5.526204223185709e-11
2019-07-26,1.0,5.526204223185709e-11
2019-07-29,1.0,5.526204223185709e-11
2019-07-30,1.0,5.526204223185709e-11
2019-07-31,1.0,5.526204223185709e-11
2019-08-01,1.0,5.526204223185709e-11
2019-08-02,1.0,5.526204223185709e-11
2019-08-05,1.0,5.526204223185709e-11
2019-08-06,1.0,5.526204223185709e-11
2019-08-07,1.0,5.526204223185709e-11
2019-08-08,1.0,5.526204223185709e-11
2019-08-09,1.0,5.526204223185709e-11
2019-08-13,1.0,5.526204223185709e-11
2019-08-14,1.0,5.526204223185709e-11
2019-08-16,1.0,5.526204223185709e-11
2019-08-19,1.0,5.526204223185709e-11
2019-08-20,1.0,5.526204223185709e-11
2019-08-21,1.0,5.526204223185709e-11
2019-08-22,0.9999999999965894,1.2299099733227711e-10
2019-08-23,0.9999999999965894,1.2299099733227711e-10
2019-08-26,0.9999999999965894,1.2299099733227711e-10
2019-08-27,0.9999999999965894,1.2299099733227711e-10
2019-08-28,0.9999999999965894,1.2299099733227711e-10
2019-08-29,0.9999999999965894,1.2299099733227711e-10
2019-08-30,0.9999999999965894,1.2299099733227711e-10
2019-09-03,0.9999999999965894,1.2299099733227711e-10
2019-09-04,0.9999999999965894,1.2299099733227711e-10
2019-09-05,0.9999999999965894,1.2299099733227711e-10
2019-09-06,0.9999999999965894,1.2299099733227711e-10
2019-09-09,0.9999999999965894,1.2299099733227711e-10
2019-09-11,0.9999999999965894,1.2299099733227711e-10
2019-09-12,0.9999999999965894,1.2299099733227711e-10
2019-09-13,0.9999999999965894,1.2299099733227711e-10
2019-09-16,0.9999999999965894,1.2299099733227711e-10
2019-09-17,0.9999999999965894,1.2299099733227711e-10
2019-09-18,0.9999999999965894,1.2299099733227711e-10
2019-09-19,0.9999999999965894,1.2299099733227711e-10
2019-09-20,0.9999999999965894,1.2299099733227711e-10
2019-09-23,0.9999999999965894,1.2299099733227711e-10
2019-09-24,1.0,5.526204223185709e-11
2019-09-25,1.0,5.526204223185709e-11
2019-09-26,1.0,5.526204223185709e-11
2019-09-27,1.0,5.526204223185709e-11
2019-09-30,1.0,5.526204223185709e-11
2019-10-01,1.0,5.526204223185709e-11
2019-10-03,1.0,5.526204223185709e-11
2019-10-04,1.0,5.526204223185709e-11
2019-10-07,1.0,5.526204223185709e-11
2019-10-09,1.0,5.526204223185709e-11
2019-10-10,1.0,5.526204223185709e-11
2019-10-11,1.0,5.526204223185709e-11
2019-10-14,1.0,5.526204223185709e-11
2019-10-15,1.0,5.526204223185709e-11
2019-10-16,1.0,5.526204223185709e-11
2019-10-17,1.0,5.526204223185709e-11
2019-10-18,1.0,5.526204223185709e-11
2019-10-22,1.0,5.526204223185709e-11
2019-10-23,1.0,5.526204223185709e-11
2019-10-24,1.0,5.526204223185709e-11
2019-10-25,1.0,5.526204223185709e-11
2019-10-27,0.9999966346735856,4.577514456460186e-05
2019-10-29,0.9999966346735856,4.577514456460186e-05
2019-10-30,0.9999966346735856,4.577514456460186e-05
2019-10-31,0.9999966346735856,4.577514456460186e-05
2019-11-01,0.9999966346735856,4.577514456460186e-05
2019-11-04,0.9999966346735856,4.577514456460186e-05
2019-11-05,0.9999966346735856,4.577514456460186e-05
2019-11-06,0.9999966346735856,4.577514456460186e-05
2019-11-07,0.9999966346735856,4.577514456460186e-05
2019-11-08,0.9999966346735856,4.577514456460186e-05
2019-11-11,0.9999966346735856,4.577514456460186e-05
2019-11-13,0.9999966346735856,4.577514456460186e-05
2019-11-14,0.9999966346735856,4.577514456460186e-05
2019-11-15,0.9999966346735856,4.577514456460186e-05
2019-11-18,0.9999966346735856,4.577514456460186e-05
2019-11-19,0.9999966346735856,4.577514456460186e-05
2019-11-20,0.9999966346735856,4.577514456460186e-05
2019-11-21,0.9999966346735856,4.577514456460186e-05
2019-11-22,0.9999966346735856,4.577514456460186e-05
2019-11-25,0.9999966346735856,4.577514456460186e-05
2019-11-26,0.9999966346735856,4.577514456460186e-05
2019-11-27,0.9999999996448424,8.112532096811514e-09
2019-11-28,0.9999999996448424,8.112532096811514e-09
2019-11-29,0.9999999996448424,8.112532096811514e-09
2019-12-02,0.9999999996448424,8.112532096811514e-09
2019-12-03,0.9999999996448424,8.112532096811514e-09
2019-12-04,0.9999999996448424,8.112532096811514e-09
2019-12-05,0.9999999996448424,8.112532096811514e-09
2019-12-06,0.9999999996448424,8.112532096811514e-09
2019-12-09,0.9999999996448424,8.112532096811514e-09
2019-12-10,0.9999999996448424,8.112532096811514e-09
2019-12-11,0.9999999996448424,8.112532096811514e-09
2019-12-12,0.9999999996448424,8.112532096811514e-09
2019-12-13,0.9999999996448424,8.112532096811514e-09
2019-12-16,0.9999999996448424,8.112532096811514e-09
2019-12-17,0.9999999996448424,8.112532096811514e-09
2019-12-18,0.9999999996448424,8.112532096811514e-09
2019-12-19,0.9999999996448424,8.112532096811514e-09
2019-12-20,0.9999999996448424,8.112532096811514e-09
2019-12-23,0.9999999996448424,8.112532096811514e-09
2019-12-24,0.9999999996448424,8.112532096811514e-09
2019-12-26,0.9999999996448424,8.112532096811514e-09
2019-12-27,1.0,5.526204223185709e-11
2019-12-30,1.0,5.526204223185709e-11
2019-12-31,1.0,5.526204223185709e-11
2020-01-01,1.0,5.526204223185709e-11
2020-01-02,1.0,5.526204223185709e-11
2020-01-03,1.0,5.526204223185709e-11
2020-01-06,1.0,5.526204223185709e-11
2020-01-07,1.0,5.526204223185709e-11
2020-01-08,1.0,5.526204223185709e-11
2020-01-09,1.0,5.526204223185709e-11
2020-01-10,1.0,5.526204223185709e-11
2020-01-13,1.0,5.526204223185709e-11
2020-01-14,1.0,5.526204223185709e-11
2020-01-15,1.0,5.526204223185709e-11
2020-01-16,1.0,5.526204223185709e-11
2020-01-17,1.0,5.526204223185709e-11
2020-01-20,1.0,5.526204223185709e-11
2020-01-21,1.0,5.526204223185709e-11
2020-01-22,1.0,5.526204223185709e-11
2020-01-23,1.0,5.526204223185709e-11
2020-01-24,1.0,5.526204223185709e-11
2020-01-27,1.0,5.526204223185709e-11
2020-01-28,1.0,5.526204223185709e-11
2020-01-29,1.0,5.526204223185709e-11
2020-01-30,1.0,5.526204223185709e-11
2020-01-31,1.0,5.526204223185709e-11
2020-02-03,1.0,5.526204223185709e-11
2020-02-04,1.0,5.526204223185709e-11
2020-02-05,1.0,5.526204223185709e-11
2020-02-06,1.0,5.526204223185709e-11
2020-02-07,1.0,5.526204223185709e-11
2020-02-10,1.0,5.526204223185709e-11
2020-02-11,1.0,5.526204223185709e-11
2020-02-12,1.0,5.526204223185709e-11
2020-02-13,1.0,5.526204223185709e-11
2020-02-14,1.0,5.526204223185709e-11
2020-02-17,1.0,5.526204223185709e-11
2020-02-18,1.0,5.526204223185709e-11
2020-02-19,1.0,5.526204223185709e-11
2020-02-20,1.0,5.526204223185709e-11
2020-02-24,1.0,5.526204223185709e-11
2020-02-25,1.0,5.526204223185709e-11
2020-02-26,0.9999999999997726,5.54894159073003e-11
2020-02-27,0.9999999999997726,5.54894159073003e-11
2020-02-28,0.9999999999997726,5.54894159073003e-11
2020-03-02,0.9999999999997726,5.54894159073003e-11
2020-03-03,0.9999999999997726,5.54894159073003e-11
2020-03-04,0.9999999999997726,5.54894159073003e-11
2020-03-05,0.9999999999997726,5.54894159073003e-11
2020-03-06,0.9999999999997726,5.54894159073003e-11
2020-03-09,0.9999999999997726,5.54894159073003e-11
2020-03-11,0.9999999999997726,5.54894159073003e-11
2020-03-12,0.9999999999997726,5.54894159073003e-11
2020-03-13,0.9999999999997726,5.54894159073003e-11
2020-03-16,0.9999999999997726,5.54894159073003e-11
2020-03-17,0.9999999999997726,5.54894159073003e-11
2020-03-18,0.9999999999997726,5.54894159073003e-11
2020-03-19,0.9999999999997726,5.54894159073003e-11
2020-03-20,0.9999999999997726,5.54894159073003e-11
2020-03-23,0.9999999999997726,5.54894159073003e-11
2020-03-24,0.9999999999997726,5.54894159073003e-11
2020-03-25,0.9999999999997726,5.54894159073003e-11
2020-03-26,0.9999999999997726,5.54894159073003e-11
2020-03-27,1.0,5.526204223185709e-11
2020-03-30,1.0,5.526204223185709e-11
2020-03-31,1.0,5.526204223185709e-11
2020-04-01,1.0,5.526204223185709e-11
2020-04-03,1.0,5.526204223185709e-11
2020-04-07,1.0,5.526204223185709e-11
2020-04-08,1.0,5.526204223185709e-11
2020-04-09,1.0,5.526204223185709e-11
2020-04-13,1.0,5.526204223185709e-11
2020-04-15,1.0,5.526204223185709e-11
2020-04-16,1.0,5.526204223185709e-11
2020-04-17,1.0,5.526204223185709e-11
2020-04-20,1.0,5.526204223185709e-11
2020-04-21,1.0,5.526204223185709e-11
2020-04-22,1.0,5.526204223185709e-11
2020-04-23,1.0,5.526204223185709e-11
2020-04-24,1.0,5.526204223185709e-11
2020-04-27,1.0,5.526204223185709e-11
2020-04-28,1.0,5.526204223185709e-11
2020-04-29,1.0,5.526204223185709e-11
2020-04-30,1.0,5.526204223185709e-11
2020-05-04,1.0,5.526204223185709e-11
2020-05-05,1.0,5.526204223185709e-11
2020-05-06,1.0,5.526204223185709e-11
2020-05-07,1.0,5.526204223185709e-11
2020-05-08,1.0,5.526204223185709e-11
2020-05-11,1.0,5.526204223185709e-11
2020-05-12,1.0,5.526204223185709e-11
2020-05-13,1.0,5.526204223185709e-11
2020-05-14,1.0,5.526204223185709e-11
2020-05-15,1.0,5.526204223185709e-11
2020-05-18,1.0,5.526204223185709e-11
2020-05-19,1.0,5.526204223185709e-11
2020-05-20,1.0,5.526204223185709e-11
2020-05-21,1.0,5.526204223185709e-11
2020-05-22,1.0,5.526204223185709e-11
2020-05-26,1.0,5.526204223185709e-11
2020-05-27,1.0,5.526204223185709e-11
2020-05-28,1.0,5.526204223185709e-11
2020-05-29,1.0,5.526204223185709e-11
2020-06-01,1.0,5.526204223185709e-11
2020-06-02,1.0,5.526204223185709e-11
2020-06-03,1.0,5.526204223185709e-11
2020-06-04,1.0,5.526204223185709e-11
2020-06-05,1.0,5.526204223185709e-11
2020-06-08,1.0,5.526204223185709e-11
2020-06-09,1.0,5.526204223185709e-11
2020-06-10,1.0,5.526204223185709e-11
2020-06-11,1.0,5.526204223185709e-11
2020-06-12,1.0,5.526204223185709e-11
2020-06-15,1.0,5.526204223185709e-11
2020-06-16,1.0,5.526204223185709e-11
2020-06-17,1.0,5.526204223185709e-11
2020-06-18,1.0,5.526204223185709e-11
2020-06-19,1.0,5.526204223185709e-11
2020-06-22,1.0,5.526204223185709e-11
2020-06-23,1.0,5.526204223185709e-11
2020-06-24,1.0,5.526204223185709e-11
2020-06-25,1.0,5.526204223185709e-11
2020-06-26,1.0,5.526204223185709e-11
2020-06-29,1.0,5.526204223185709e-11
2020-06-30,1.0,5.526204223185709e-11
2020-07-01,1.0,5.526204223185709e-11
2020-07-02,1.0,5.526204223185709e-11
2020-07-03,1.0,5.526204223185709e-11
2020-07-06,1.0,5.526204223185709e-11
2020-07-07,1.0,5.526204223185709e-11
2020-07-08,1.0,5.526204223185709e-11
2020-07-09,1.0,5.526204223185709e-11
2020-07-10,1.0,5.526204223185709e-11
2020-07-13,1.0,5.526204223185709e-11
2020-07-14,1.0,5.526204223185709e-11
2020-07-15,1.0,5.526204223185709e-11
2020-07-16,1.0,5.526204223185709e-11
2020-07-17,1.0,5.526204223185709e-11
2020-07-20,1.0,5.526204223185709e-11
2020-07-21,1.0,5.526204223185709e-11
2020-07-22,1.0,5.526204223185709e-11
2020-07-23,1.0,5.526204223185709e-11
2020-07-24,1.0,5.526204223185709e-11
2020-07-27,1.0,5.526204223185709e-11
2020-07-28,1.0,5.526204223185709e-11
2020-07-29,1.0,5.526204223185709e-11
2020-07-30,1.0,5.526204223185709e-11
2020-07-31,0.99997068477247,0.0003352896822378221
2020-08-03,0.99997068477247,0.0003352896822378221
2020-08-04,0.99997068477247,0.0003352896822378221
2020-08-05,0.99997068477247,0.0003352896822378221
2020-08-06,0.99997068477247,0.0003352896822378221
2020-08-07,0.99997068477247,0.0003352896822378221
2020-08-10,0.99997068477247,0.0003352896822378221
2020-08-11,0.99997068477247,0.0003352896822378221
2020-08-12,0.99997068477247,0.0003352896822378221
2020-08-13,0.99997068477247,0.0003352896822378221
2020-08-14,0.99997068477247,0.0003352896822378221
2020-08-17,0.99997068477247,0.0003352896822378221
2020-08-18,0.99997068477247,0.0003352896822378221
2020-08-19,0.99997068477247,0.0003352896822378221
2020-08-20,0.99997068477247,0.0003352896822378221
2020-08-21,0.99997068477247,0.0003352896822378221
2020-08-24,0.99997068477247,0.0003352896822378221
2020-08-25,0.99997068477247,0.0003352896822378221
2020-08-26,0.99997068477247,0.0003352896822378221
2020-08-27,0.99997068477247,0.0003352896822378221
2020-08-28,0.99997068477247,0.0003352896822378221
2020-08-31,0.9997760723123126,0.0021058328888919247
2020-09-01,0.9997760723123126,0.0021058328888919247
2020-09-02,0.9997760723123126,0.0021058328888919247
2020-09-03,0.9997760723123126,0.0021058328888919247
2020-09-04,0.9997760723123126,0.0021058328888919247
2020-09-07,0.9997760723123126,0.0021058328888919247
2020-09-08,0.9997760723123126,0.0021058328888919247
2020-09-09,0.9997760723123126,0.0021058328888919247
2020-09-10,0.9997760723123126,0.0021058328888919247
2020-09-11,0.9997760723123126,0.0021058328888919247
2020-09-14,0.9997760723123126,0.0021058328888919247
2020-09-15,0.9997760723123126,0.0021058328888919247
2020-09-16,0.9997760723123126,0.0021058328888919247
2020-09-17,0.9997760723123126,0.0021058328888919247
2020-09-18,0.9997760723123126,0.0021058328888919247
2020-09-21,0.9997760723123126,0.0021058328888919247
2020-09-22,0.9997760723123126,0.0021058328888919247
2020-09-23,0.9997760723123126,0.0021058328888919247
2020-09-24,0.9997760723123126,0.0021058328888919247
2020-09-25,0.9997760723123126,0.0021058328888919247
2020-09-28,0.9997760723123126,0.0021058328888919247
2020-09-29,1.0,5.526204223185709e-11
2020-09-30,1.0,5.526204223185709e-11
2020-10-01,1.0,5.526204223185709e-11
2020-10-05,1.0,5.526204223185709e-11
2020-10-06,1.0,5.526204223185709e-11
2020-10-07,1.0,5.526204223185709e-11
2020-10-08,1.0,5.526204223185709e-11
2020-10-09,1.0,5.526204223185709e-11
2020-10-12,1.0,5.526204223185709e-11
2020-10-13,1.0,5.526204223185709e-11
2020-10-14,1.0,5.526204223185709e-11
2020-10-15,1.0,5.526204223185709e-11
2020-10-16,1.0,5.526204223185709e-11
2020-10-19,1.0,5.526204223185709e-11
2020-10-20,1.0,5.526204223185709e-11
2020-10-21,1.0,5.526204223185709e-11
2020-10-22,1.0,5.526204223185709e-11
2020-10-23,1.0,5.526204223185709e-11
2020-10-26,1.0,5.526204223185709e-11
2020-10-27,1.0,5.526204223185709e-11
2020-10-28,1.0,5.526204223185709e-11
2020-10-29,0.9999999999995453,5.571678958274345e-11
2020-10-30,0.9999999999995453,5.571678958274345e-11
2020-11-02,0.9999999999995453,5.571678958274345e-11
2020-11-03,0.9999999999995453,5.571678958274345e-11
2020-11-04,0.9999999999995453,5.571678958274345e-11
2020-11-05,0.9999999999995453,5.571678958274345e-11
2020-11-06,0.9999999999995453,5.571678958274345e-11
2020-11-09,0.9999999999995453,5.571678958274345e-11
2020-11-10,0.9999999999995453,5.571678958274345e-11
2020-11-11,0.9999999999995453,5.571678958274345e-11
2020-11-12,0.9999999999995453,5.571678958274345e-11
2020-11-13,0.9999999999995453,5.571678958274345e-11
2020-11-14,0.9999999999995453,5.571678958274345e-11
2020-11-17,0.9999999999995453,5.571678958274345e-11
2020-11-18,0.9999999999995453,5.571678958274345e-11
2020-11-19,0.9999999999995453,5.571678958274345e-11
2020-11-20,0.9999999999995453,5.571678958274345e-11
2020-11-23,0.9999999999995453,5.571678958274345e-11
2020-11-24,0.9999999999995453,5.571678958274345e-11
2020-11-25,0.9999999999995453,5.571678958274345e-11
2020-11-26,0.9999999999995453,5.571678958274345e-11
2020-11-27,0.9999962201046444,5.0974987128163597e-05
2020-12-01,0.9999962201046444,5.0974987128163597e-05
2020-12-02,0.9999962201046444,5.0974987128163597e-05
2020-12-03,0.9999962201046444,5.0974987128163597e-05
2020-12-04,0.9999962201046444,5.0974987128163597e-05
2020-12-07,0.9999962201046444,5.0974987128163597e-05
2020-12-08,0.9999962201046444,5.0974987128163597e-05
2020-12-09,0.9999962201046444,5.0974987128163597e-05
2020-12-10,0.9999962201046444,5.0974987128163597e-05
2020-12-11,0.9999962201046444,5.0974987128163597e-05
2020-12-14,0.9999962201046444,5.0974987128163597e-05
2020-12-15,0.9999962201046444,5.0974987128163597e-05
2020-12-16,0.9999962201046444,5.0974987128163597e-05
2020-12-17,0.9999962201046444,5.0974987128163597e-05
2020-12-18,0.9999962201046444,5.0974987128163597e-05
2020-12-21,0.9999962201046444,5.0974987128163597e-05
2020-12-22,0.9999962201046444,5.0974987128163597e-05
2020-12-23,0.9999962201046444,5.0974987128163597e-05
2020-12-24,0.9999962201046444,5.0974987128163597e-05
2020-12-28,0.9999962201046444,5.0974987128163597e-05
2020-12-29,0.9999962201046444,5.0974987128163597e-05
2020-12-30,1.0,5.526204223185709e-11
2020-12-31,1.0,5.526204223185709e-11
2021-01-01,1.0,5.526204223185709e-11
2021-01-04,1.0,5.526204223185709e-11
2021-01-05,1.0,5.526204223185709e-11
2021-01-06,1.0,5.526204223185709e-11
2021-01-07,1.0,5.526204223185709e-11
2021-01-08,1.0,5.526204223185709e-11
2021-01-11,1.0,5.526204223185709e-11
2021-01-12,1.0,5.526204223185709e-11
2021-01-13,1.0,5.526204223185709e-11
2021-01-14,1.0,5.526204223185709e-11
2021-01-15,1.0,5.526204223185709e-11
2021-01-18,1.0,5.526204223185709e-11
2021-01-19,1.0,5.526204223185709e-11
2021-01-20,1.0,5.526204223185709e-11
2021-01-21,1.0,5.526204223185709e-11
2021-01-22,1.0,5.526204223185709e-11
2021-01-25,1.0,5.526204223185709e-11
2021-01-27,1.0,5.526204223185709e-11
2021-01-28,1.0,5.526204223185709e-11
2021-01-29,1.0,5.526204223185709e-11
2021-02-01,1.0,5.526204223185709e-11
2021-02-02,1.0,5.526204223185709e-11
2021-02-03,1.0,5.526204223185709e-11
2021-02-04,1.0,5.526204223185709e-11
2021-02-05,1.0,5.526204223185709e-11
2021-02-08,1.0,5.526204223185709e-11
2021-02-09,1.0,5.526204223185709e-11
2021-02-10,1.0,5.526204223185709e-11
2021-02-11,1.0,5.526204223185709e-11
2021-02-12,1.0,5.526204223185709e-11
2021-02-15,1.0,5.526204223185709e-11
2021-02-16,1.0,5.526204223185709e-11
2021-02-17,1.0,5.526204223185709e-11
2021-02-18,1.0,5.526204223185709e-11
2021-02-19,1.0,5.526204223185709e-11
2021-02-22,1.0,5.526204223185709e-11
2021-02-23,1.0,5.526204223185709e-11
2021-02-24,1.0,5.526204223185709e-11
2021-02-25,1.0,5.526204223185709e-11
2021-02-26,1.0,5.526204223185709e-11
2021-03-01,1.0,5.526204223185709e-11
